diameter,thickness,angle,distance,mandrel,result
21.49123,2.3549871,46.15533,3.9575074,0.42889154,0.9329421052590223
26.67567,2.7579718,53.62911,4.669389,0.48825324,0.44884344391352593
31.34654,3.6090846,82.53188,6.1819553,0.22351167,0.6480205763519029
29.43274,2.891243,53.366146,4.863056,0.56114876,0.9417115515137885
20.475916,2.8132038,68.929665,4.7537084,-0.052016854,0.6038172844826575
27.399277,3.0618443,68.505745,5.2742767,0.2565616,0.392363397938699
38.29639,4.025431,81.82769,6.7812033,0.57377636,0.6391348360869986
37.599873,3.6737006,63.81728,6.1322727,0.8615469,0.6488352937354778
20.852722,2.1386812,43.016148,3.6761425,0.33596766,0.18846795969951058
28.693962,3.096334,67.11318,5.283601,0.3190104,0.766737442773825
35.34518,3.3885987,57.954906,5.6496725,0.80628407,0.7512692797530125
43.61453,3.7652135,56.328754,6.3097816,1.1834762,0.58190062437046
20.244184,1.6273756,24.698145,2.8856018,0.5157555,0.07319208840097635
27.146658,3.3146658,72.543335,5.54895,0.26316994,0.7281801849317798
16.375523,1.8810279,41.444256,3.228627,0.17000124,0.1974856233049408
39.643665,4.2440553,89.51864,7.1688404,0.49323666,0.5274088958791256
19.049232,2.7736392,68.876076,4.6641974,-0.09077059,0.16669112336631275
20.684488,2.612555,61.852497,4.4522805,0.07581127,0.18780689103669612
35.38541,3.5520444,65.23347,5.9247584,0.71893317,0.6989873156322038
22.041922,2.347627,45.261555,3.975209,0.44260362,0.1988643505387706
35.470108,2.355434,25.646402,4.034897,0.9830412,0.7091747838051189
14.82637,1.2569687,20.969442,2.2310665,0.3696317,0.8966835466069556
37.996,4.646131,108.624435,7.8627834,0.17701307,0.09436935061417706
27.292633,4.1008224,102.47608,6.8212214,-0.15629964,0.13066914482520475
21.190952,3.319743,84.16718,5.512621,-0.1968959,0.13244348397565098
36.80483,3.8928227,81.813484,6.5983377,0.45536196,0.9247847493763445
35.954548,4.203831,95.97425,7.1325736,0.2484706,0.6124974766161898
47.146725,6.5924935,163.20703,11.1169405,-0.09086022,0.5844708673894788
21.356766,1.8601588,29.85602,3.2117617,0.530533,0.3736750510090391
20.408064,2.3442745,52.38168,4.0298676,0.19892527,0.11211818438199384
32.815575,2.7883883,41.857983,4.823092,0.9192972,0.09168304693940132
47.33134,5.854661,135.38269,9.874664,0.25828856,0.3045120940825039
42.939724,4.7167616,104.748924,8.068595,0.40020388,0.43591980300778466
26.042587,1.9056404,24.62382,3.342802,0.72974193,0.798716072078585
16.207914,1.9031379,42.66818,3.2895877,0.14901473,0.09109663761256281
21.589655,2.202999,42.36813,3.790836,0.4113126,0.2600989582340819
22.406233,2.8010857,63.90583,4.760281,0.18790121,0.5600713666744441
39.010487,3.7132573,62.428535,6.1622505,0.8965168,0.8982575683703142
30.687271,2.331522,30.287498,3.9721315,0.90415955,0.2945659379394564
20.939657,2.3280962,48.127262,3.9626095,0.3291905,0.7779163984386767
18.515085,1.8047061,34.175495,3.0892317,0.3717876,0.994727570306841
52.942326,5.1292157,86.9002,8.4745035,1.1479427,0.9042914911050384
19.291359,2.288807,51.49606,3.89553,0.16434167,0.07338773817524058
25.037079,3.5115752,85.87455,5.919436,-0.045018658,0.8661701697586942
30.954687,2.8758848,48.239994,4.8085566,0.7357625,0.9973629206536709
36.03372,4.051845,90.92628,6.9362335,0.29677314,0.42220873730292197
34.91529,3.438778,62.587982,5.7315435,0.68929887,0.04343200931935054
36.438717,3.6084614,64.30593,6.052817,0.77340627,0.6112505067887879
22.434053,1.9591756,31.073515,3.3792946,0.5933813,0.4366313473027512
26.697231,3.1716652,74.07784,5.461924,0.16608118,0.7995115307767153
21.555355,2.8577929,67.74247,4.8669434,0.037319712,0.4675413647715103
25.542416,2.5687082,47.819645,4.322595,0.5121886,0.3305382923624224
34.446762,3.6389635,71.08877,6.0474105,0.6246419,0.8011502114117021
47.98988,5.068601,105.76801,8.564,0.5977506,0.6437370009374491
29.019917,3.9761972,97.627205,6.6946783,-0.06563534,0.7316196047000307
24.03101,2.6341393,58.561054,4.5291185,0.24250424,0.0037022393385914842
29.238384,3.6353064,85.18838,6.1852794,0.11601633,0.27782891302074353
32.514282,3.2375689,58.86099,5.3908286,0.6966588,0.017051799526220046
27.739853,2.9374537,58.758183,5.011638,0.45786086,0.13325131911193389
31.116585,2.9438572,50.21317,4.9276285,0.71253186,0.18732710504657546
29.931446,3.3897183,75.0958,5.7668204,0.2886684,0.32438653838510223
57.579067,6.0917087,123.073265,10.114016,0.8288214,0.9008954868411101
18.392311,2.0277133,45.3643,3.5236113,0.18334109,0.8179211698521169
28.328217,2.0883856,27.200327,3.7023373,0.80386126,0.7250827872009644
30.754025,3.3839517,74.96568,5.7856703,0.30364,0.16212301503455018
54.83156,5.60223,108.35223,9.264535,0.88937044,0.5500300322079965
37.045143,3.9430375,80.03721,6.585895,0.5521876,0.8215249726238127
30.208912,3.0873938,58.578533,5.1868773,0.58123475,0.008795119553011266
17.794125,1.8747821,37.184734,3.2441561,0.32870412,0.9588998374832107
30.050495,3.410366,73.9618,5.7695465,0.31910542,0.7747682168477955
39.115353,5.896741,144.49054,9.829043,-0.061560094,0.21415364483588295
27.073109,2.7848089,54.627354,4.689742,0.46252364,0.9404433912074517
23.36242,1.9603934,29.786678,3.3725064,0.64405185,0.34101945034478964
23.335629,2.5465355,54.84712,4.3468027,0.27346647,0.7751376775534146
15.636749,1.7535375,38.740704,3.0474932,0.18793048,0.5964366904493213
21.580688,3.0764408,76.60519,5.176583,-0.09271561,0.6062261554357086
16.60547,1.4572796,24.90803,2.588341,0.40030527,0.0850997604541529
27.4117,2.8441973,56.6951,4.8007793,0.45385945,0.35497963338827054
33.157215,3.5351825,70.48734,6.067484,0.62141114,0.833131651943956
31.564468,3.4210021,71.32988,5.7885447,0.48162848,0.32069979169975393
41.06635,4.4856324,96.22292,7.571671,0.4793001,0.7485542584990847
34.310593,4.188253,95.50463,7.061684,0.2276403,0.5422893092677502
21.919483,1.9943018,33.616085,3.4486988,0.5437331,0.7042733781163347
33.100834,3.4178367,64.71185,5.756383,0.67984957,0.4758108595757262
31.325905,3.9052353,90.56694,6.5749784,0.16897193,0.8254302871968067
37.75224,4.090963,88.888245,6.959676,0.3985991,0.23169747473291202
39.010334,3.055626,41.07197,5.332634,1.0626328,0.47293091014733224
22.790077,1.6001323,19.811602,2.7914212,0.62916225,0.37364070448661935
19.587898,1.6594929,26.034567,2.8915331,0.51902175,0.062166501841599775
46.734882,4.8505025,95.91822,8.092841,0.74722093,0.4350470486818967
21.830551,2.6101432,58.334095,4.459055,0.18219718,0.37237802026734945
22.534184,2.3623776,48.11675,4.0248404,0.347659,0.6637015233111866
26.757717,3.8919697,94.506065,6.483577,-0.012808726,0.23102601855750438
21.44096,1.8644706,30.416628,3.2264464,0.5084697,0.4121216033421802
26.659088,3.352317,77.251755,5.6774144,0.19661061,0.14782491681208754
29.127438,2.9486938,52.590466,4.9973383,0.69766253,0.8367443144731799
31.141235,3.4062753,74.85534,5.807534,0.30933005,0.5476920960940594
33.956356,4.3595033,103.76394,7.37257,0.08804189,0.2247038061410379
28.074284,3.0198455,58.191242,5.0834894,0.56142294,0.31096105796869866
31.468666,3.2603106,62.437,5.4447165,0.5823218,0.2679407604909685
54.208622,5.7162585,117.220055,9.578818,0.7494899,0.8452275760365324
30.725311,3.2898865,70.136345,5.5940065,0.36333132,0.36608156027492356
30.37653,3.0584953,58.036728,5.122466,0.5501863,0.8346144480940629
28.285275,3.9981828,99.157906,6.719413,-0.15250054,0.31459271196177285
33.52047,4.6032367,111.7406,7.7356024,-0.020948514,0.6658384844182557
40.624607,4.2777705,88.296074,7.2197056,0.5647225,0.9821404523551104
24.521858,2.722776,55.319523,4.596493,0.39342007,0.10400668118446943
23.547718,2.835919,62.241833,4.8077955,0.24099168,0.6054911947574027
33.124554,3.8888597,87.81074,6.569438,0.28089386,0.0526774396286912
19.140154,1.7607847,31.150488,3.0461078,0.40659043,0.3191309336078899
23.384193,1.8783116,27.429688,3.3025672,0.64822614,0.8683989778984947
24.863647,2.7915764,59.191544,4.7561684,0.3474257,0.21660224470723077
35.66122,3.014666,44.14939,5.1913757,0.9575075,0.34121086549627355
15.34493,1.6299524,33.751537,2.8450162,0.22844243,0.5151755777511361
35.82929,3.4634113,59.506813,5.796852,0.8243181,0.4229721745815124
54.48727,6.4843802,149.10254,10.930505,0.31869572,0.35517454133601
14.862133,1.2281122,19.778475,2.1811507,0.38692892,0.5371360485534616
21.011587,1.5890958,22.241852,2.8012035,0.55741805,0.9348515096077669
28.794405,3.2103853,70.047745,5.4820156,0.30804014,0.19395292142812148
22.127785,2.4359374,52.85368,4.1875963,0.2647827,0.8212539204562362
19.828907,1.5458775,22.307047,2.722841,0.5386571,0.8716581462531262
24.845592,1.8685179,24.997637,3.2587254,0.69583654,0.4777172065188796
38.130066,3.6614556,63.245667,6.074678,0.8265944,0.6669098216399001
31.102142,2.7903295,45.01089,4.6859035,0.7392863,0.6806091475979983
32.53114,3.3629332,65.25768,5.6459064,0.5789772,0.3769820715939688
28.770473,2.9104908,55.7281,4.896407,0.53207356,0.8310464999679172
21.758305,2.663858,62.983486,4.568371,0.10005356,0.9679524908103193
49.835663,3.8842304,50.802162,6.597372,1.3959788,0.9901429931724751
34.111824,2.8599546,41.832787,4.8972397,0.89471054,0.02889221738408765
17.13432,2.426983,60.336597,4.089805,-0.06816515,0.24454745850741832
42.44025,4.4872003,92.67065,7.531109,0.56847715,0.7840041880950279
25.79277,2.9029489,65.56931,4.9840546,0.21279047,0.23641360752336105
33.90545,4.38556,105.99229,7.4769373,0.056525454,0.7149460239797795
22.607754,3.0880988,73.57125,5.18198,0.05808182,0.45591564018193065
22.454332,1.7237139,23.96673,2.9952624,0.60964584,0.43652646792441274
23.960632,2.4661345,49.856583,4.1947594,0.37580985,0.5326682512070388
40.297062,3.2523475,44.775295,5.578314,1.1152383,0.8224858593262678
40.18967,4.431,92.64278,7.5203276,0.5881946,0.2799859192444535
16.7641,1.8054078,36.799976,3.0907688,0.27206397,0.9496701879885722
20.709763,2.2526205,48.050083,3.84922,0.25894833,0.9195043950943267
37.235737,4.1843076,90.35134,7.0869355,0.40305933,0.8496253147673952
43.86343,5.024697,113.46531,8.559941,0.32558593,0.4493693347233165
21.767206,2.2362995,43.83637,3.8251932,0.39231014,0.666840813271905
22.350935,2.2908807,44.612904,3.9035923,0.41747072,0.564048061233613
49.99834,5.0587816,94.671486,8.392741,0.90085465,0.9505246616023842
28.877369,3.15273,66.175545,5.341667,0.37629083,0.12651502868304076
34.018623,3.1916962,53.918594,5.3142214,0.85219306,0.6325770831781471
18.821505,1.5946537,25.394003,2.8064396,0.5074475,0.9236264027052458
29.238132,2.7071004,45.411175,4.553213,0.67195225,0.1190212012407863
23.908287,2.6381617,56.925533,4.494651,0.27492148,0.7019775803974108
26.477652,2.9547548,64.87975,5.0634155,0.27670082,0.47886205809639537
40.70882,5.030068,119.216354,8.581473,0.18000881,0.667983641803873
23.518635,2.3957012,47.078815,4.056406,0.44870782,0.8610532885283327
35.249317,3.5833013,67.95775,5.988503,0.6560483,0.2469064998428333
25.742052,2.710505,55.761875,4.6015778,0.37327686,0.7733585859636068
19.059078,2.290831,51.163418,3.949158,0.17754424,0.04928183928673191
21.367878,2.190907,43.661205,3.7343462,0.3725744,0.8093461854245089
21.966297,2.4157896,51.79433,4.1626625,0.27751517,0.1205515067151346
17.479446,1.9764134,43.964176,3.4383962,0.18183249,0.6965067225347957
23.891102,2.7598677,63.740856,4.744477,0.16024369,0.5383924701674286
27.778255,2.4301295,37.68256,4.15821,0.70408434,0.9189466576201532
32.13881,3.5940247,81.37174,6.1710186,0.26521623,0.8039517251843122
36.205395,3.573676,65.214645,5.954461,0.7068817,0.446729352366685
23.8105,2.758573,63.336933,4.7459726,0.17179418,0.7378558694058964
47.3549,4.786863,87.877106,7.9252586,0.9674905,0.4696822594271125
25.024757,1.891809,25.161602,3.2762928,0.72565246,0.4881783066319909
20.744347,2.4036157,53.033207,4.099389,0.20818114,0.06991878449802369
20.599491,2.487483,57.918835,4.2653933,0.11507456,0.25716193448972646
45.571484,3.7477498,52.37836,6.419244,1.290984,0.001391141088289305
39.511036,4.6729355,106.909325,7.9027605,0.26511902,0.5244080183786283
36.75976,3.4387777,58.913555,5.750841,0.80968636,0.7094002462570796
19.839085,2.2550397,48.56737,3.8570945,0.24307838,0.1402539021841821
22.87857,2.6368556,58.778538,4.5440674,0.19971246,0.3607177514650912
36.44972,3.7160292,71.24999,6.1946096,0.6137513,0.2682170422138124
34.043804,4.0274444,92.796196,6.8791213,0.2173289,0.1808199831804218
30.14822,3.275032,71.763466,5.601799,0.3072643,0.023408008651138457
22.64138,1.7629697,25.026613,3.1037474,0.6183262,0.5459368981746925
33.521336,4.080668,94.92947,6.9342165,0.16224635,0.05626543256360639
15.055292,1.6242292,35.075397,2.8395288,0.19951427,0.49894645178984176
20.026604,1.9611101,35.963734,3.3841743,0.44648623,0.5569181354295544
21.032242,2.0999384,37.888176,3.5555437,0.50180906,0.3390376318916273
17.699795,2.7202911,68.72056,4.550599,-0.117692195,0.8583578532524723
34.101482,3.7344866,80.76278,6.4064884,0.43693772,0.846667363310663
28.255226,2.81771,51.278194,4.7344866,0.5983353,0.6059509898039472
14.989014,1.2548858,20.355528,2.1981847,0.37853342,0.9007172537409185
47.497902,3.2234917,35.86824,5.5958066,1.346876,0.16796003160965445
36.955612,2.9321032,39.570446,5.066622,1.0658358,0.03136864027306463
37.831535,3.916728,75.66249,6.5261383,0.64339465,0.613697752808015
21.58497,2.3391087,48.78464,4.0127034,0.31462055,0.8188138821211877
22.51358,1.8013144,27.020678,3.1203458,0.5937068,0.7831297730608378
16.223557,1.5917174,30.944027,2.7861118,0.29712102,0.7372680605708393
25.377697,2.8754425,63.98909,4.914463,0.23507483,0.6042456120088924
36.488026,3.7637439,75.01533,6.3103733,0.55806136,0.5992799230344947
25.03946,2.264063,37.029583,3.7999547,0.6092119,0.14541764202568352
17.830276,2.357832,57.305477,4.026146,0.0075916043,0.8822022331900465
32.091366,3.5121963,75.396736,5.9693804,0.36710745,0.29064196517412344
43.438374,3.509646,48.457363,6.0473595,1.1382957,0.025896642660401814
31.893127,3.449304,72.93859,5.8458776,0.3932026,0.28548195289504774
20.507706,1.5835078,22.905088,2.784406,0.5304117,0.30941632361877736
20.951782,1.711232,25.482557,2.963279,0.5922668,0.12272975179382728
36.65734,4.014977,87.069786,6.801627,0.3896192,0.06343336082356976
28.948376,3.40375,74.24551,5.7169037,0.2963524,0.8656258298973091
38.126484,3.852058,72.231606,6.418045,0.7412187,0.8464378199839645
41.463367,4.36624,85.754234,7.2608795,0.6844849,0.41294691592067845
24.443497,1.9065676,26.363293,3.3102856,0.6966711,0.9040915285844966
22.537676,3.1775188,77.77986,5.341447,-0.03032215,0.10298963211613998
22.413567,2.0266676,33.524685,3.4555829,0.54007316,0.3436210300030169
21.508623,2.0352414,36.98084,3.4984565,0.4481276,0.20385998092860413
18.313217,1.6428304,28.241745,2.8931158,0.44694948,0.1983313730722016
32.988304,3.382763,64.03643,5.654499,0.6397176,0.5149548814948021
23.15076,2.4393115,49.662304,4.16862,0.35628924,0.1687518049539466
45.35625,4.697617,93.74717,7.8472524,0.69244623,0.9204586828813242
26.079037,3.7396648,92.73064,6.2541857,-0.10120158,0.6085139129309971
22.91864,1.9990966,32.30242,3.4222565,0.5820489,0.3451625135663724
29.6935,3.2762876,72.51858,5.6157303,0.302757,0.1118235952367066
25.756393,2.8112886,59.104378,4.756601,0.3387779,0.8212692228533744
28.755518,2.7765543,48.347054,4.6266017,0.6611222,0.3621503528101214
39.26512,3.7919784,64.68563,6.4027176,0.946633,0.7468773852237793
29.739864,3.312552,72.73812,5.630195,0.32382342,0.33189478360710745
26.962914,2.719049,52.385975,4.5749574,0.5315252,0.9755298698626486
30.173552,3.5838182,80.18589,6.104587,0.30114585,0.17496609172386934
29.018818,3.287042,72.55335,5.642495,0.27182183,0.8730850232199153
20.509533,1.788097,28.506712,3.0386004,0.52418494,0.4891014540443467
27.17954,3.8888354,96.11948,6.537738,-0.08154996,0.6805381289622832
35.171207,3.3162231,55.348873,5.5661955,0.8221389,0.31322939998473187
43.975094,4.7006364,98.41799,7.8953843,0.54768455,0.44161330250539255
26.176636,2.9981394,67.54717,5.1364956,0.21738416,0.7721832165311431
18.160873,2.3886356,57.61762,4.0687795,0.023897007,0.7193230578717972
25.513538,2.6765091,54.60159,4.5547695,0.3776436,0.4796716201587232
28.21883,4.0429425,99.69009,6.7768116,-0.09643732,0.08746415030685728
13.847699,1.5485101,33.48815,2.6942995,0.18618461,0.9660176846556098
24.7476,2.5486336,50.762756,4.3138676,0.4030747,0.6526109930732934
58.27589,6.023846,118.60294,9.990617,0.8770527,0.7585600665826768
23.95924,2.4937391,50.2676,4.25564,0.3838151,0.8805773137237444
21.905445,1.6900389,23.49682,2.9283574,0.6076646,0.5271220262193889
35.45711,3.2939048,53.82115,5.523491,0.8563815,0.0011832161135979513
30.215355,3.279197,69.27303,5.5560517,0.4100581,0.1536566520645728
26.050323,2.4939194,43.4237,4.219735,0.57996696,0.7393052771243347
18.52433,2.180155,50.048565,3.7400815,0.12755068,0.3074255049321354
44.658726,3.2926943,40.157322,5.659593,1.3095176,0.9677983192830217
42.87885,4.535542,93.90595,7.6575413,0.60827297,0.679510854879815
22.566132,2.749535,60.883457,4.64365,0.2137231,0.24116089422469011
25.517483,2.4182734,42.73361,4.10398,0.52937394,0.34067577051792397
23.391678,2.3320627,44.20042,3.9476407,0.4510365,0.2735307787886807
54.09724,5.5969644,107.208336,9.270793,0.9651232,0.054173358374103975
34.65432,2.5072427,29.963419,4.284956,1.0274833,0.6518426769156385
35.642044,4.101221,89.151405,6.9516983,0.369761,0.9278666302188021
29.72907,3.0386133,59.359283,5.1265955,0.51522136,0.22803720550526718
29.648384,3.3554935,75.76762,5.737703,0.2463589,0.22785828268650832
28.4015,2.7649226,51.28358,4.677785,0.5320146,0.016183577899460122
23.419603,2.2666817,41.49471,3.8383086,0.5108199,0.18682997547918367
32.880066,3.006834,48.96743,5.0795794,0.76491016,0.2656373400086207
37.24306,3.6128783,63.501484,6.1906767,0.88170683,0.2624922540683018
18.22693,1.814224,35.2796,3.1468031,0.32579142,0.022051068033805077
36.49509,2.7839518,36.15212,4.835479,1.0085342,0.07131110749459335
21.803562,2.9108899,69.63445,4.912836,0.05056648,0.7650795998947763
24.210747,3.7730756,95.94178,6.2642736,-0.2176817,0.9621447522998935
37.978252,3.429045,54.013874,5.749541,0.91547257,0.30976379314007907
57.015823,6.7711883,146.19044,11.369349,0.6562163,0.6127915389808355
28.329054,3.1210852,68.965034,5.336334,0.27632374,0.8850659598320697
26.315247,3.0091136,68.22722,5.1836166,0.239069,0.9217811558672638
33.546352,3.71041,79.907295,6.289168,0.37385088,0.2128291270694388
22.041607,1.7390568,25.062178,3.0591338,0.60330176,0.5798540397225664
34.22983,3.5896473,73.47855,6.041671,0.4893097,0.9201987556560843
19.553377,1.9704411,38.242638,3.3721917,0.3656282,0.47248093470843533
27.679302,2.7816563,51.837963,4.707165,0.56701696,0.5515273051036829
44.91905,4.6655135,92.79745,7.748419,0.67559975,0.905636614222835
34.365513,2.8744788,41.630985,4.941719,0.9190202,0.8243304256229014
21.793455,2.409789,54.052807,4.1772966,0.22430143,0.5634256306866374
15.339667,1.6606984,34.774693,2.8968728,0.23117694,0.2187938736441175
33.361847,3.4525814,69.390785,5.8138227,0.5031982,0.8716052635232836
23.703033,2.7232308,61.67022,4.6593475,0.20934929,0.18567783532500504
21.118149,1.7399533,26.088408,3.0255196,0.5766089,0.23470084683088777
21.598661,2.2989736,47.94368,3.9189446,0.2983383,0.5452431485552188
30.547852,3.0482073,56.75519,5.1064415,0.55865633,0.09907869679291992
18.65718,2.8563437,71.032585,4.7709637,-0.09023209,0.3205366769059246
21.733725,1.7308712,25.369593,3.0222332,0.5672205,0.8904304883809252
39.93368,3.9262745,70.48568,6.502701,0.8079619,0.48670464973038596
22.519066,2.9799738,71.83318,5.0562124,0.021854639,0.8344034711014356
18.228622,2.436274,59.22166,4.142338,-0.016118951,0.5600925821387971
17.190426,2.192706,52.168575,3.7510064,0.060003377,0.6388852844880878
20.093903,2.9100094,72.87371,4.8783045,-0.118760824,0.2320633089122095
49.36076,4.7433486,80.34182,7.841034,1.0557692,0.5342854064598432
29.559647,3.553327,78.95069,6.0244865,0.28380945,0.6808719924439297
18.181843,2.413887,58.211422,4.1031704,0.035691366,0.5822802765887589
16.898067,2.253271,54.968227,3.8429847,-0.009278447,0.2535727644079402
24.149529,3.0414178,71.84237,5.1820316,0.09596344,0.6423130819154304
22.941301,2.053224,33.79085,3.4828842,0.5674378,0.46012140520491196
31.271063,2.9123216,48.27023,4.926216,0.7525976,0.1532212716914807
19.390821,2.4235058,57.471283,4.152143,0.056246333,0.9252083396511245
22.83398,1.8427696,27.165703,3.1915295,0.60585827,0.4605444515925702
28.301891,3.1506476,69.12078,5.379709,0.28557327,0.12896426849466625
20.313187,1.8954196,33.824413,3.282879,0.45492488,0.9084342739271858
18.952866,1.6617988,26.89221,2.8380077,0.48931187,0.1132775638766822
18.250778,2.1497264,49.656414,3.710364,0.14097443,0.5956719239312596
46.569473,5.2878795,119.822136,9.008941,0.37404358,0.3986224393931189
25.057898,3.6404479,90.24822,6.0965867,-0.04868269,0.16415083501813943
22.301655,2.4239264,49.70519,4.149287,0.35889602,0.06443183909198791
19.153385,1.8707603,34.142925,3.205887,0.41929534,0.5354383393892989
23.7592,3.1606865,74.9578,5.321499,0.058938928,0.9190855660031254
19.145386,2.1345382,47.386227,3.6737869,0.18790525,0.21422832618448118
45.98794,4.9724927,106.57566,8.389289,0.5122584,0.3627342689184484
41.146633,5.873127,143.33804,9.801456,-0.076298475,0.8428658480458355
32.686638,3.2935586,61.978657,5.50696,0.5856074,0.24922989029569176
26.676834,3.0456362,69.47054,5.2285366,0.20149973,0.036744617086764686
21.48885,3.0252166,73.21471,5.0934696,0.004757746,0.2217591188966005
33.80512,4.6752477,114.17531,7.871504,-0.04471892,0.29058851656183693
37.4444,3.414021,54.19827,5.790196,1.0076163,0.7207378645681846
24.500057,3.144688,73.11939,5.3264303,0.11479184,0.7264642694651665
25.088459,2.5048094,45.95789,4.282683,0.5564915,0.39964649933028296
17.6865,1.8923255,41.267796,3.2751172,0.21017411,0.36168838979381057
24.380405,2.154675,35.32819,3.7513616,0.5986281,0.2850546028783376
30.759596,4.774817,121.24737,7.903342,-0.31270143,0.9896036449035738
45.179943,4.780025,99.70065,8.071736,0.5495428,0.12819823141743314
42.78008,4.3410134,82.57781,7.182428,0.7361826,0.2566835590345463
28.122059,3.0377293,64.80427,5.16403,0.34021258,0.7945412972591741
43.48469,7.08212,179.86874,11.6455345,-0.45780778,0.3219981630356905
28.419945,3.8296494,90.386345,6.433566,0.12585968,0.0009077800669972103
22.875608,2.2873611,42.568043,3.8731954,0.47011232,0.8911415559211258
28.792637,2.9239664,55.77674,4.923799,0.5455756,0.26281619911121956
36.432674,5.0582404,124.03862,8.421363,-0.080198705,0.8439672960046966
27.842022,3.2938666,75.55312,5.678032,0.24463096,0.6452256731724385
40.231518,4.654816,103.25593,7.8349934,0.38367352,0.6233956449036778
38.21122,3.9085326,73.90501,6.5010495,0.69888556,0.8862656386316673
28.28019,3.444125,74.55172,5.813872,0.28870815,0.6603854373593079
33.108097,3.3139749,60.77766,5.543944,0.6511968,0.25708624472728103
29.880844,2.8578062,49.57382,4.7681603,0.67727697,0.6233371802964089
39.053402,4.299195,92.2951,7.257959,0.42966866,0.6292541014765156
35.540592,4.0437727,92.37066,6.945526,0.28442878,0.017262112999645085
30.642666,3.097406,57.784508,5.202264,0.6187128,0.5805157682865256
