diameter,thickness,angle,distance,mandrel,result
28.0,1.5,45.0,3.0,0.0,0.0
28.0,1.5,60.0,5.0,1.0,1.0
28.0,1.5,60.0,0.0,0.0,0.0
28.0,1.5,60.0,3.0,1.0,0.0
28.0,2.0,75.0,5.0,0.0,1.0
28.0,2.0,75.0,0.0,1.0,0.0
28.0,2.0,75.0,3.0,0.0,0.0
28.0,2.0,90.0,5.0,1.0,1.0
28.0,2.5,90.0,0.0,0.0,0.0
28.0,2.5,90.0,3.0,1.0,1.0
28.0,2.5,90.0,5.0,0.0,1.0
28.0,2.5,30.0,0.0,1.0,0.0
28.0,3.0,30.0,3.0,0.0,0.0
28.0,3.0,45.0,5.0,1.0,1.0
28.0,3.0,45.0,0.0,0.0,0.0
28.0,3.0,45.0,3.0,1.0,1.0
30.0,1.0,60.0,5.0,0.0,0.0
30.0,1.0,60.0,0.0,1.0,0.0
30.0,1.0,60.0,3.0,0.0,0.0
30.0,1.0,75.0,5.0,1.0,0.0
30.0,1.5,75.0,0.0,0.0,0.0
30.0,1.5,75.0,3.0,1.0,0.0
30.0,1.5,90.0,5.0,0.0,0.0
30.0,1.5,90.0,0.0,1.0,0.0
30.0,2.0,90.0,3.0,0.0,0.0
30.0,2.0,90.0,5.0,1.0,1.0
30.0,2.0,30.0,0.0,0.0,0.0
30.0,2.0,30.0,3.0,1.0,1.0
30.0,2.5,45.0,5.0,0.0,1.0
30.0,2.5,45.0,0.0,1.0,0.0
30.0,2.5,45.0,3.0,0.0,0.0
30.0,2.5,60.0,5.0,1.0,1.0
30.0,3.0,60.0,0.0,0.0,0.0
30.0,3.0,60.0,3.0,1.0,1.0
30.0,3.0,75.0,5.0,0.0,1.0
32.0,3.0,75.0,0.0,1.0,0.0
32.0,1.0,75.0,3.0,0.0,0.0
32.0,1.0,90.0,5.0,1.0,0.0
32.0,1.0,90.0,0.0,0.0,0.0
32.0,1.0,90.0,3.0,1.0,0.0
32.0,1.5,90.0,5.0,0.0,0.0
32.0,1.5,30.0,0.0,1.0,0.0
32.0,1.5,30.0,3.0,0.0,0.0
32.0,1.5,45.0,5.0,1.0,1.0
32.0,2.0,45.0,0.0,0.0,0.0
32.0,2.0,45.0,3.0,1.0,0.0
32.0,2.0,60.0,5.0,0.0,1.0
32.0,2.0,60.0,0.0,1.0,0.0
32.0,2.5,60.0,3.0,0.0,0.0
32.0,2.5,75.0,5.0,1.0,1.0
32.0,2.5,75.0,0.0,0.0,0.0
32.0,2.5,75.0,3.0,1.0,1.0
32.0,3.0,90.0,5.0,0.0,1.0
32.0,3.0,90.0,0.0,1.0,1.0
32.0,3.0,90.0,3.0,0.0,0.0
32.0,3.0,90.0,5.0,1.0,1.0
38.0,1.0,30.0,0.0,0.0,0.0
38.0,1.0,30.0,3.0,1.0,0.0
38.0,1.0,45.0,5.0,0.0,0.0
38.0,1.0,45.0,0.0,1.0,0.0
38.0,1.0,45.0,3.0,0.0,0.0
38.0,1.0,60.0,5.0,1.0,0.0
38.0,1.5,60.0,0.0,0.0,0.0
38.0,1.5,60.0,3.0,1.0,0.0
38.0,1.5,75.0,5.0,0.0,0.0
38.0,1.5,75.0,0.0,1.0,0.0
38.0,1.5,75.0,3.0,0.0,0.0
38.0,1.5,90.0,5.0,1.0,0.0
38.0,2.0,90.0,0.0,0.0,0.0
38.0,2.0,90.0,3.0,1.0,0.0
38.0,2.0,90.0,5.0,0.0,0.0
38.0,2.0,30.0,0.0,1.0,0.0
38.0,2.0,30.0,3.0,0.0,0.0
38.0,2.0,45.0,5.0,1.0,1.0
38.0,2.5,45.0,0.0,0.0,0.0
38.0,2.5,45.0,3.0,1.0,0.0
38.0,2.5,60.0,5.0,0.0,0.0
38.0,2.5,60.0,0.0,1.0,0.0
38.0,2.5,60.0,3.0,0.0,0.0
38.0,2.5,75.0,5.0,1.0,1.0
38.0,3.0,75.0,0.0,0.0,0.0
38.0,3.0,75.0,3.0,1.0,0.0
38.0,3.0,90.0,5.0,0.0,0.0
38.0,3.0,90.0,0.0,1.0,0.0
38.0,3.0,90.0,3.0,0.0,0.0
19.953927591979863,2.040263685039806,83.74072960981083,5.15088001460688,-0.0051200435030925705,0.0507203222648569
22.053494537580068,2.3065234149073826,40.216279199255936,2.212341216545739,0.8988011348296536,0.055778963259796255
38.68779235683783,2.437629279253958,66.98366382234879,0.10402787157098922,0.9539823425375014,0.5515878268289464
31.967511462041536,2.1885208217365424,83.3451730532471,0.3689144326169343,0.8429793390357803,0.8294030078926208
29.1824398250197,1.9217685663367974,72.02604783598079,-0.4248794720932738,0.8365359271492248,0.45667588555089467
26.338092516399122,3.190030539251081,80.59828284311472,-0.11213058177759391,0.2019134208061083,0.3009779208688905
32.087894128113405,0.8321092411970267,31.009828064327667,-1.8673140362808744,-0.13295934838314813,0.6895001396730619
17.685223302085248,2.4763954456569106,56.814566352405855,5.367994687374892,1.0449195125174007,0.8493257688760246
35.54270544921789,2.6792642086239344,82.75791952923102,-0.468474499801707,-0.2588335255957827,0.7820079476926305
21.011537061009804,2.7596634900001544,44.05054582214382,0.945575331346422,-0.14660527830085449,0.15620032386512683
22.97133640975219,1.2700944365748847,42.50054842354037,5.233178657398021,1.318963482567923,0.7607060934896972
30.252347568757322,1.3948679193153997,71.07654965497301,5.162332441702033,1.2505271799794384,0.30331090496973534
23.922463732113265,0.6796113528655368,59.36661542925142,-0.01582858554527661,1.0039563633164357,0.34487951801273253
34.14108093218191,3.170146130159053,93.37278412490438,1.9346948561736605,1.0231403714691698,0.7088700650675751
31.168605321664383,2.9687148015867617,92.5837185749232,1.5005052286805296,0.8404121272642497,0.05185362197787302
40.03018096051858,0.9564971353605557,19.02633718808543,3.8514103685314804,0.8238233767801365,0.12598330000164082
37.09987028439529,1.7856696872214428,60.5849235953512,3.656597621124423,0.04174316855575046,0.6428702311238274
25.465133322892324,1.6356237096940154,85.50104190129197,3.720559183972872,1.2237145583493405,0.08340094431066691
37.77864511260727,2.1120159221004386,87.69552725491928,2.7271144357311083,-0.014902079270043118,0.23679154381512224
38.26485549179102,1.4994823439228075,49.56547836461155,3.36124559267356,0.872493900232224,0.9112277449856121
24.536533707710376,0.45009576150070085,13.627516735235458,2.7269838136509295,0.6269136797662341,0.3392730294805345
27.318249746550205,2.066749382546003,84.95359296867487,0.8372027003624067,1.1195388349557907,0.45589848482862994
32.19385012729386,1.4359110707222864,89.15274038224888,5.290027744042428,1.322059299518328,0.09206841946619215
25.533407072020292,3.066590626856918,63.87539982544422,0.22422605153994485,-0.49089759046312686,0.8104073899647419
41.123515122159304,2.007556411374285,37.83834578224583,2.8087855963509205,0.18915664383604475,0.25128854232216236
19.28554342322439,1.9626561941985627,40.22589200737503,4.448757147252024,0.48184956045575217,0.9735878153635479
42.24298865278316,3.0886048150570358,46.43273787568674,-0.6766103541960883,0.8636954284063179,0.9530675280239145
33.237318779873526,1.866581942629039,59.51731329628956,3.4430371117597955,0.0207855404881549,0.7761278400861316
30.117790960175967,2.175085458224659,69.40474249501504,3.629410201337418,0.8151334199534612,0.3870574113345646
40.91358913078448,2.8444063039703797,58.63161123935297,2.725959577405876,-0.09605332786484741,0.1161822490208253
23.975484463742667,2.476044399788341,60.11785287179204,2.188476992891136,1.038730770868751,0.549026366486863
39.40147033645817,2.5826747763927425,66.42457519481685,-0.246398651765858,0.9974631143410752,0.19458346392856263
20.561221790050148,2.5240837597704844,66.80504887862926,-0.4846676690790189,0.7452996916174605,0.5249365878360485
23.4773955722867,1.4163922313889628,61.61019101352528,3.3921394166282326,0.8983091644064876,0.5102050645099369
18.12008166879752,2.0939102138335484,34.67445248040735,4.067232932157174,0.8678113741306206,0.12055529825238764
23.041314790926705,1.8376736193547614,56.82830502598479,4.693178459494667,-0.23421184393572111,0.839468471815396
24.60630614093728,1.7858993938823722,37.626325312037345,1.0204456057171853,1.19870578287537,0.09711952886969777
17.02489065936377,2.6580626440012147,40.83240590201366,5.591314255986727,-0.29208432574578236,0.25669521797089745
33.34878860786292,1.8628900652870382,74.90408800843292,2.4794589913019376,-0.05226743857062436,0.7332826491877498
20.71365239116524,0.9093042217253029,47.918480961396654,4.290954938577944,0.9563274006329845,0.5755512897022333
29.802224868737206,1.0678984978104444,101.66156552863133,5.051337009893446,-0.19583455118876955,0.30784755017243504
29.57414249653916,3.0836906001275737,53.13896621867118,2.4609827430123903,1.0256801528994108,0.27581462992880634
21.57984921252643,2.825276900884594,63.72273474383424,1.6006883385240385,1.140690066106156,0.3626395071225449
25.244452722559473,3.1158304943260053,51.36152536605626,2.4877003508294595,1.1061211179677408,0.5493466441903674
32.17830221275212,1.9144932573798166,76.95786282098291,-0.4151578740895061,1.162824718822222,0.6303852330533585
27.720882603774378,2.3188153389093267,81.88933295618263,4.3553942850928316,0.17634328477721703,0.7172604731383876
36.57354998269769,1.3767344539976607,105.96002540527635,4.720588622266406,0.8869022316994923,0.9985335309487696
23.64891468397798,1.6460529858916453,75.77237162213977,0.629061885975259,1.051013232229681,0.4860341602875615
41.39371326212636,3.141148355025131,79.74734285359251,5.932165772255768,0.24113708966814637,0.5610254408791094
30.764344125078477,2.786209714360247,45.73746997453126,3.87365772846344,-0.021391367644325966,0.11701333246607548
27.786441694194654,3.1094941433860295,62.59396247930881,4.82348896979139,0.9566683136921565,0.003461273865126513
28.97910027351039,2.0931189656217137,59.49112938399434,0.10751807833626044,-0.030336199344502775,0.5683138069421739
22.209856478584317,1.721376904418442,77.16836373590712,4.678564447821195,0.995256290602008,0.05303100860482757
30.72625298480338,3.5934775035735536,92.51181979533438,2.2817543143808603,-0.006374374584936416,0.2696595487765493
21.961186908146463,2.2593652823264643,40.4226639925901,3.5812922862158905,0.27115463289987024,0.5789318195989936
30.40387295773035,1.986580594379677,67.85058379506566,5.483108532256401,0.9003538318237921,0.07918117008314807
18.08864568532892,1.870395059178704,44.79690580068094,-0.6328909789982724,0.2837445403794378,0.012637724475786372
39.48724874699275,2.473954711359339,47.629621425610544,4.6813689921272825,1.2620978010584771,0.713539461104935
24.410450818363266,1.794778176688139,10.945619303517866,0.1403291929955672,-0.10266391298557473,0.577084160355232
24.872756000983465,1.2308865010805912,46.555131400984926,0.39696285869608655,-0.08850719752293816,0.11939849435716132
38.833321654880535,3.1258713486123364,104.23554291980554,5.210623444148441,-0.14918947969693297,0.5035337124732564
28.036857657381983,1.8679361309798694,97.46416611245982,1.8150902897174963,0.03563755839665055,0.37512499097665686
37.98115978186303,2.3242491216289283,74.93858004270481,-0.18055629772052414,0.6866394959970258,0.08293616392118897
38.56915757506452,0.9736483599127798,74.33105365427986,1.7813686180128967,-0.02816557999348139,0.5067194316926329
31.11225310732529,1.1866838681826688,50.33190402091679,4.896947350501318,-0.016321728657069275,0.19270207258395322
29.420412746151687,1.6240302047541568,44.81294114171276,3.4463410974342925,-0.20589197003625487,0.29854700658468625
25.93152758919938,2.854208902735458,77.25098201199198,2.814860265275364,1.1275020324912095,0.8413078094902812
35.05682330586211,1.578292912498311,44.50332546014437,2.924606786260764,1.3062216683851187,0.267563774242807
31.011950884780685,2.805921189911466,79.23040035419983,0.11370486887423559,0.15410942131879724,0.20770192129407772
36.8379130019043,2.687127832362395,63.82210676904747,-0.28666460461244553,0.12475860006545719,0.7311832503060859
30.888698172677074,2.615493951037991,92.63547242556176,2.453318926053247,1.0361580549840503,0.6734978991237348
25.462598943912017,1.7641329709794347,98.4219612311272,3.716277131215937,-0.25799262387892513,0.7069741698065837
25.14220244055969,0.5426484996660136,47.244762319348276,4.367286149464005,0.9640535599444942,0.5817397650586668
36.51694957440327,2.7260711344838042,85.25733650214525,2.192485533311837,0.8763387145974693,0.38309643203835064
29.61940135156002,1.4506439830992914,59.262670584571715,5.6955616376355795,0.3689195902064061,0.8264662899253338
36.21254707887399,2.0723208959266706,45.60766517445168,5.4596021025338795,0.906042948082509,0.4688402888371287
31.307992818163434,2.6274806127916315,75.06377012625866,5.431072712281926,-0.002825959534621425,0.4325658101914279
26.60693252248456,1.1132536354456475,52.4702987755198,1.861260177593872,0.9586666746503911,0.2242832171683513
37.93634413186434,1.379758186506913,57.02754516137686,3.000243014003341,0.18344424636669998,0.9568545925491881
22.42111437779948,2.1991569974542036,44.97072272285312,-1.3124086960230992,0.8037371450051007,0.10200869360983367
29.491861225572414,2.4904737959650927,39.0211976862983,4.47435602998302,1.0412843251030959,0.4012455571946938
32.29315935750531,1.83065051200708,90.05815439721749,3.5115114378619494,1.031608676787661,0.14701195462027183
30.715112907240847,2.719780979138585,38.36971145981509,1.7646084502059376,-0.19844965151214822,0.9340769884038206
27.922706662455138,0.712263384410218,68.53877415692814,3.77961682631382,0.16933235761887147,0.13811544222630812
29.13863837662185,1.3364159078809854,65.78464495621932,0.5137396211917322,0.4499238324525645,0.6968221400417977
29.898868730374822,2.5653851129949485,52.93361460894296,5.400563642296512,0.28425189984006355,0.5349530003721331
32.443826070287884,1.3893911494074633,59.02347591889033,2.70191850765469,0.033597202774691914,0.6241140466822802
35.66045137565231,2.86058274353613,24.645228120092124,-0.01325538011711227,-0.15269615959046096,0.7693420088805437
19.239212001795963,1.5813912563748826,35.83137025745348,4.627820356345188,0.8114254922554963,0.5677783243051787
23.615926791517612,2.120765856013492,76.37446719899033,0.3199992721471941,0.119936408612168,0.5874144921094046
28.81400695973846,3.566126556534764,54.130883739391585,3.158559170174558,-0.08455056200211608,0.4975687366046243
24.977168745907992,2.0657442369854477,59.97127933766959,4.677841985470035,-0.04217755465654751,0.207034079603439
19.020610688186164,2.4972384133118632,77.89488592653684,2.4360641996903523,0.9602253352176678,0.21855850743015348
30.892690354034823,0.7504057099638373,55.94527314350548,5.59598818884522,0.9299757016795124,0.438791903300796
21.102976055957424,2.393917806114072,81.90265483510584,-0.613302214806523,-0.1699256025590633,0.32514828969250564
28.12344278745749,1.575865745232614,49.09314727607051,4.529626586951624,1.2415560414846014,0.7583986369832552
26.866383976431468,2.935531469786156,32.13955737062809,-0.44891972279370607,0.22380503472120516,0.42199963876625535
23.876347857400297,1.2750949782317877,33.80132616224703,4.7954427693860024,-0.01987262766341152,0.014731813226862567
39.74639932343692,1.5262640513560082,78.79005793606575,2.8541579211662214,0.8377674799117683,0.5033660576552071
34.606084803613044,1.1993612984247972,91.49083393447809,2.9734003500284816,0.8340824859207567,0.7586470291035642
32.767320151828095,0.874275086350514,50.70357710114365,3.2876470038340395,-0.17022598837829006,0.5269716702529996
31.485945631209976,2.1626227604247843,41.26447529881081,-0.8993589723752604,1.4175974358096004,0.4665906251962595
17.21555791245183,1.1062472501600882,42.42522521348505,2.193431781533552,0.02342775682328512,0.7475789762084954
32.66644086346568,2.841037350059024,70.45086835596466,2.2522085362094404,0.17576372812882965,0.4028881449281335
24.172072848778434,3.373594428573641,107.18614790085537,0.7502919422517909,-0.22406101186815738,0.9588819059013969
22.83767720127777,2.03715166546826,33.55995623000212,0.38122682631304267,0.18096912984923408,0.6682475713152963
26.94051278342569,2.9027880744179924,78.18209705542637,5.038167199560588,-0.050772074030465,0.028504360199209766
39.77603599343179,1.3093325179408877,63.85665443583332,5.713653084860283,1.1433789364230391,0.48954841288625806
26.804463791163307,1.576332175635025,60.54866207777414,2.2043899471829973,0.047391229205716534,0.8309773946442357
26.58089423608511,3.14149801340846,68.92859917795965,2.7620142274960466,0.9144989405167108,0.34468658951993136
27.48239380005686,3.472790183322685,26.46961064768826,0.9097901878133539,1.1415738800258062,0.09707411333538896
30.622536425586574,1.568979430257145,70.9669787446092,4.164315225729216,-0.2935820535709216,0.39557521095858206
39.71901007227824,2.732576557657134,41.29647649387307,1.4187396520460427,0.07897869687441324,0.25204569559170353
40.44317488323542,2.7406782295719196,54.43275343918857,5.796445484996996,-0.28448555708827816,0.6649740055585197
19.977520067427346,2.3842049566247097,66.86163761851154,3.3569422636270914,1.2235926519081999,0.45975122587536243
26.5473059131245,2.161792876589358,57.02227812313628,3.7338196842999074,0.800151216876637,0.5713420648716326
21.169806767102816,1.7241531523450595,86.84032628496365,4.716244897849853,0.05577234550444155,0.8972741766264414
23.52848561434481,1.9280130845292833,70.50659456544035,3.6377429778066532,0.01563468611501738,0.3721648890818552
25.960745401484917,2.4113329038394533,55.481181971796076,4.437119135958901,1.2982502465374202,0.7353578922286734
32.43870524713744,3.115850781197162,107.60775960166379,4.377086634862014,-0.07812051989495024,0.1183722099260256
33.096303727952396,2.655944474300336,50.55545366102789,-0.6314451378146398,0.6865760867182488,0.6328097369124634
32.88830814610821,1.4050510586793923,33.22444880518812,1.0572999372203609,0.07968606512159755,0.8345129160977209
29.521432183285075,3.1842446064760597,63.64148046321225,5.465439133933301,1.1171537017911817,0.5408248288544075
24.84615897142412,2.9615567279333166,34.540129665564756,3.5312941010161896,-0.476666409228853,0.44569267888980457
27.80982846126395,2.6967645927740054,43.59977783538694,-0.7865115693586625,0.8914381693641894,0.26171810370437754
38.64036172458154,1.8814114543581721,49.11762069356785,3.9974957411690815,-0.06848301882611067,0.4351757691395043
37.26684638326576,2.3082414108796754,72.2182587598448,3.452453635325058,1.1307564429483068,0.7266893271819285
31.00566461807008,1.8905077058446471,59.90095478094278,4.171628356878303,-0.04711926598319915,0.9783244760675899
29.648999695720764,2.045423931953981,56.52429927081058,4.840202085142816,1.020664405442586,0.45863478935388513
26.03208960454832,1.8641224093510749,58.819974969364914,2.887180606803611,-0.161752671256239,0.24486578909586243
22.568759743725362,1.1935492213811687,86.44732230337353,-0.2713130674034901,1.2019159995398185,0.0892405243129556
41.30456570493128,2.7729985728408457,78.28115213664496,2.6298100067664247,0.957797724700278,0.6491623912757533
19.996045439537383,1.8219275432410378,82.63780322348248,2.6802598006004845,1.3371652341491602,0.9640712242407411
32.818226475854274,1.6303192621335176,50.3286855487453,5.01926594582563,0.5933687291739465,0.3944546185745741
28.454621214873026,1.3234647283808065,94.33528928961331,4.306032448210995,0.6367913731656256,0.7187309365225385
30.70344678624115,3.053891558089878,92.9674573747227,-0.2850011547950797,0.7325149670645009,0.561786579976751
26.801433214738616,1.758523983150308,29.374966002084037,0.48949293746550204,1.1413581231737504,0.6999175727282931
34.112381847986235,0.7825072183606003,47.566841146257154,2.5260365567891325,0.8901668977335047,0.5169205168305695
32.16088411441957,2.689860879831385,62.689132295558444,4.213965249553323,1.0425847972364335,0.20704015381414986
32.73976524015242,3.021797525208185,48.782891520158344,-0.6322301093934813,1.2111162595730836,0.43794803377295666
34.322125988158504,1.601613475146572,84.23431639796982,4.182296373671712,-0.15315631626158896,0.6625433446335574
29.307406887257027,1.5310873894321877,55.212709633838074,-1.500383790056753,1.124939508864224,0.7309798162885571
31.548934824570914,1.789666361172991,49.80133600471273,4.834875189689621,-0.08582605066831403,0.10402263705194936
36.82024916189486,2.7994917356706774,83.67017055335963,4.497753080043504,0.013803435917143636,0.619840989164458
27.752246589310644,2.007066780724632,97.48383665813783,0.9186718741607148,0.1518669746253201,0.8607411969014693
36.499481211118464,0.36417081354479797,62.925819520766446,1.776137719916753,1.0166130943302647,0.9080384558725807
31.630604052100956,1.756984612025618,93.79111167894766,4.406793939800948,0.05673232654291717,0.06503208227967061
24.456081495811418,2.7151821302846617,29.298410278550396,3.0648445087958276,0.3666713024853577,0.26934089275031226
34.35854137982766,2.9160993820593446,73.68452634391126,0.33773620340297766,1.1281149729895887,0.9157867388199162
20.7029389094277,2.2399448881023933,76.02126961569232,-0.9238814762810523,0.01301771774571339,0.49913582952171376
16.63203469626008,1.8128029175946774,43.9689371443729,2.6574031078777205,0.9194270709255744,0.8550872718165404
24.70698153462537,3.1463262111637236,84.70805323792034,0.8020692201706203,0.1648793945257404,0.5084729754677884
23.69576807409889,2.156473527761267,36.82783122314657,2.8743418366710003,0.8740261128560348,0.8137036035108455
29.618494216551497,1.8352071346859136,65.10345456994641,-0.5524392731419441,-0.025459261356678926,0.325656046712002
43.111678096532216,2.2880729002311826,91.20394374588987,6.2030637459273334,0.15978746941924044,0.9340662776414357
32.56489158885195,2.892894494546568,63.0918134536747,0.9990131674471249,1.1031853981313369,0.2437959345719216
22.83117059922354,2.3310348264205754,32.91423855061523,2.7898651409437103,-0.20597769122141757,0.3044125121510165
35.59429773629513,1.577901203786454,90.8789722009004,6.13400067114979,0.014108347898708138,0.8657547036636434
25.720225659531394,2.4999779907521873,67.46194869050944,2.269829510382192,-0.0579646727902951,0.7531635422485347
30.502048784703522,3.3610377396572817,63.58718093170486,3.383321585765763,0.14769597874727472,0.6555912344927534
31.669730394302015,1.9574034478664948,50.16617106521629,-0.25468804925067007,-0.08525412644533994,0.5393462546716458
25.099043562777318,1.7012822607440155,74.35432400876142,1.8729956348160473,0.1736044784767804,0.14020296737239146
20.560230633175706,2.334893038311303,101.38162007525963,3.3277940935884303,1.0424267813903223,0.0743462751111944
33.21930895252611,2.357016767754031,53.19505887321982,0.26631324016485647,-0.03151149958164085,0.3158976764842967
26.96411106881259,2.9155706447369956,57.70935634735899,-0.28747805922142183,0.8500758977289679,0.9263005204232034
24.03235656475969,2.403626599236601,89.42812624449273,5.27885704718038,0.7343881345349844,0.39962464690268396
31.767572267720723,2.01324479255026,13.73817609212195,-0.19602775561634825,1.0426981997316582,0.5123071092173885
19.58528831580169,0.8336397973168377,59.52345679093143,5.30111425814311,0.8732500505939338,0.7638673659528867
34.442320515663035,2.5250517832331933,45.760460840215835,4.615707774080817,1.2433061267472367,0.7446048320928372
31.153486840849624,1.8581455325980212,80.10709639193061,6.500054634054402,1.1148464750567944,0.7059551688337038
27.469285358487756,0.9480590565087915,54.784787502575604,1.7519912146712782,1.0338346402588683,0.9364436151949843
25.778805858421876,2.490433829964794,41.69859496717568,3.0751641764034776,1.1535760209588162,0.9643843243345387
24.125522597655497,2.834288060455447,65.3386906743373,2.2749600629052167,0.46652831392569655,0.3336790972006599
37.51477189749871,0.8693414697057869,35.76976930925456,5.005805902651804,0.21569514831696865,0.8941057994906444
23.755635342724254,1.4245882294416914,81.28698613609804,3.2987812736963233,0.9519411956390389,0.9965039020810539
37.379755106884524,2.074468613392068,38.27543699485886,4.424282076187176,0.12275810822369866,0.5607635652324706
32.44700030812615,3.3950140830905027,80.85762178279579,5.192138761461627,-0.2712317422237673,0.7613631535513746
23.41744725899974,0.9228852497969339,89.72329654714463,5.360008393855267,0.16936793428792554,0.7293129078140119
33.23742942257464,1.812930634066266,53.07588216480294,-0.15780632343182116,1.0962125870100339,0.5964647703402666
20.094161011308913,1.8100374084523525,20.65149470485639,1.0273171063404354,0.9240079915303113,0.6579896415072215
24.025762606424564,1.1322640078340167,102.62597205743734,2.420819791583024,0.08116457773149616,0.02626271367143096
28.762828203858,3.296310911246004,43.095087193871066,0.5361355333053824,0.946532421017085,0.38078343619328603
17.889998241726428,2.738138016362625,24.456711368322495,1.0844037747725714,0.8619083870510367,0.5934968743461829
30.60710328664576,0.6332251471771516,36.32014157961427,2.8858646857707786,1.101725464637083,0.5348877093191056
29.005765980971297,2.675845858394088,95.72478475274211,5.812229671174339,1.0053613072914533,0.2844738703928883
26.818324644315073,1.627722278085175,58.00495004550197,3.0319879079416676,0.27764948221340136,0.10519936495884108
34.03674548439815,2.0121064319957114,33.18889256403455,-0.3299934242816529,0.23775768823575888,0.83812495486926
35.46852612727341,3.0023755791266207,90.81465499377255,5.7604850028938746,1.1360371904858604,0.7011934262617597
29.655787838232342,2.3463101894864895,78.04838669082413,0.39374793384776285,-0.185072652563035,0.5282117412669111
41.15512764120184,1.3997425119807692,100.17217208370997,-0.827718437117341,-0.07301489739905365,0.7216640239418679
20.321168068414725,1.9696596250992808,21.915199406643715,-0.712852108029927,0.6323249498039838,0.24127878922456858
32.81730606103961,2.5014527561777125,56.907152180499075,-0.6107307942225388,0.9876290050377617,0.016693660443393377
19.009694984328924,2.685216558464357,72.45732762287861,5.083154006137979,0.1699170311191561,0.830775961734567
41.37558946717573,1.9428893729986063,64.7123034810001,-0.7741955023792018,1.1644593457536399,0.8041289645077557
35.453207702102084,2.2097491108019285,35.13036371468839,5.450190902811546,0.9833017846969654,0.5948124300086589
31.89323924970291,0.5306516420494319,72.39466203733878,4.959757110723555,-0.09951565559114076,0.9555091940214799
26.098609894449122,2.108982820121706,31.56025197181824,4.622851489876116,0.2730043076504053,0.156992501320391
31.57054566224904,2.496609044997787,79.99421947217628,0.8438406303625917,1.0139006394370726,0.5183109510406676
28.075855688626557,2.465266595749908,76.566356951883,3.6202081305440297,0.944276981640539,0.9487141440989219
38.62120114958307,3.3801902660131944,98.12078678521524,6.638927535362067,0.050769580633891365,0.8572305114921741
25.153881500023907,2.6377260950158936,57.51067715255613,0.08436792806564807,0.9136565465828519,0.19576122900440096
