diameter,thickness,angle,distance,mandrel,result
28.0,1.5,45.0,3.0,0.0,0.0
28.0,1.5,60.0,5.0,1.0,1.0
28.0,1.5,60.0,0.0,0.0,0.0
28.0,1.5,60.0,3.0,1.0,0.0
28.0,2.0,75.0,5.0,0.0,1.0
28.0,2.0,75.0,0.0,1.0,0.0
28.0,2.0,75.0,3.0,0.0,0.0
28.0,2.0,90.0,5.0,1.0,1.0
28.0,2.5,90.0,0.0,0.0,0.0
28.0,2.5,90.0,3.0,1.0,1.0
28.0,2.5,90.0,5.0,0.0,1.0
28.0,2.5,30.0,0.0,1.0,0.0
28.0,3.0,30.0,3.0,0.0,0.0
28.0,3.0,45.0,5.0,1.0,1.0
28.0,3.0,45.0,0.0,0.0,0.0
28.0,3.0,45.0,3.0,1.0,1.0
30.0,1.0,60.0,5.0,0.0,0.0
30.0,1.0,60.0,0.0,1.0,0.0
30.0,1.0,60.0,3.0,0.0,0.0
30.0,1.0,75.0,5.0,1.0,0.0
30.0,1.5,75.0,0.0,0.0,0.0
30.0,1.5,75.0,3.0,1.0,0.0
30.0,1.5,90.0,5.0,0.0,0.0
30.0,1.5,90.0,0.0,1.0,0.0
30.0,2.0,90.0,3.0,0.0,0.0
30.0,2.0,90.0,5.0,1.0,1.0
30.0,2.0,30.0,0.0,0.0,0.0
30.0,2.0,30.0,3.0,1.0,1.0
30.0,2.5,45.0,5.0,0.0,1.0
30.0,2.5,45.0,0.0,1.0,0.0
30.0,2.5,45.0,3.0,0.0,0.0
30.0,2.5,60.0,5.0,1.0,1.0
30.0,3.0,60.0,0.0,0.0,0.0
30.0,3.0,60.0,3.0,1.0,1.0
30.0,3.0,75.0,5.0,0.0,1.0
32.0,3.0,75.0,0.0,1.0,0.0
32.0,1.0,75.0,3.0,0.0,0.0
32.0,1.0,90.0,5.0,1.0,0.0
32.0,1.0,90.0,0.0,0.0,0.0
32.0,1.0,90.0,3.0,1.0,0.0
32.0,1.5,90.0,5.0,0.0,0.0
32.0,1.5,30.0,0.0,1.0,0.0
32.0,1.5,30.0,3.0,0.0,0.0
32.0,1.5,45.0,5.0,1.0,1.0
32.0,2.0,45.0,0.0,0.0,0.0
32.0,2.0,45.0,3.0,1.0,0.0
32.0,2.0,60.0,5.0,0.0,1.0
32.0,2.0,60.0,0.0,1.0,0.0
32.0,2.5,60.0,3.0,0.0,0.0
32.0,2.5,75.0,5.0,1.0,1.0
32.0,2.5,75.0,0.0,0.0,0.0
32.0,2.5,75.0,3.0,1.0,1.0
32.0,3.0,90.0,5.0,0.0,1.0
32.0,3.0,90.0,0.0,1.0,1.0
32.0,3.0,90.0,3.0,0.0,0.0
32.0,3.0,90.0,5.0,1.0,1.0
38.0,1.0,30.0,0.0,0.0,0.0
38.0,1.0,30.0,3.0,1.0,0.0
38.0,1.0,45.0,5.0,0.0,0.0
38.0,1.0,45.0,0.0,1.0,0.0
38.0,1.0,45.0,3.0,0.0,0.0
38.0,1.0,60.0,5.0,1.0,0.0
38.0,1.5,60.0,0.0,0.0,0.0
38.0,1.5,60.0,3.0,1.0,0.0
38.0,1.5,75.0,5.0,0.0,0.0
38.0,1.5,75.0,0.0,1.0,0.0
38.0,1.5,75.0,3.0,0.0,0.0
38.0,1.5,90.0,5.0,1.0,0.0
38.0,2.0,90.0,0.0,0.0,0.0
38.0,2.0,90.0,3.0,1.0,0.0
38.0,2.0,90.0,5.0,0.0,0.0
38.0,2.0,30.0,0.0,1.0,0.0
38.0,2.0,30.0,3.0,0.0,0.0
38.0,2.0,45.0,5.0,1.0,1.0
38.0,2.5,45.0,0.0,0.0,0.0
38.0,2.5,45.0,3.0,1.0,0.0
38.0,2.5,60.0,5.0,0.0,0.0
38.0,2.5,60.0,0.0,1.0,0.0
38.0,2.5,60.0,3.0,0.0,0.0
38.0,2.5,75.0,5.0,1.0,1.0
38.0,3.0,75.0,0.0,0.0,0.0
38.0,3.0,75.0,3.0,1.0,0.0
38.0,3.0,90.0,5.0,0.0,0.0
38.0,3.0,90.0,0.0,1.0,0.0
38.0,3.0,90.0,3.0,0.0,0.0
31.56866218522567,1.7841548053211937,75.00024196227156,3.759177367726606,0.22932889431485104,0.5767377836428144
40.24391247558066,2.0505096583968654,75.00031424733258,-0.9338284087895947,-0.02285399509828484,0.8905793887260856
34.17876181309976,3.2220927012595264,75.00006752820468,-0.21477674426976368,0.568263829710302,0.7454886025023162
37.30790812792283,2.369474718601065,75.00037569801833,1.521998667085412,-0.024404420771844626,0.9142163995980104
32.35088326212144,1.5831039223902357,74.99998650277524,2.0305668128671366,1.346174104881265,0.58417437231466
35.11827392839328,1.245550669968089,74.9980403298761,4.297518918921227,0.48388553831067366,0.4935962205712612
36.72794070730585,2.600551581431083,74.9998843517176,3.060023570131398,0.6874829071081514,0.13436073384651293
30.538684536933808,1.7807746679377792,75.0010571222262,-0.3962866023694769,0.20160121127329445,0.6722624782391581
26.64651185310329,2.441752839342131,74.99932307799968,-0.9372272595180617,0.3433728167738078,0.3475823157059218
25.053036438898722,2.617459595123197,74.99969078762413,4.8276234388619095,0.1834261799638947,0.6273365411049905
26.75056595558095,1.6636519875346516,74.99889366502597,4.666004517066583,0.3504073204731652,0.4911626921190664
35.93447400458498,2.9629751637363073,75.00100353289788,4.345853830642186,0.6347880265186614,0.9139851886609914
26.546625817649883,2.2096664692296377,74.99996417396088,1.3545228395591618,1.2837559392828564,0.6007694396008929
19.28247482433308,2.726890399950272,74.99970099264952,-2.656719158252471,0.6085223406004181,0.2229072315364493
28.164542883389963,2.0601442260272216,75.00147789404473,-1.4218938016806573,0.6491481774454045,0.9917708746587257
31.850108042610945,1.765340278390936,75.00032875110965,0.9766308558932915,0.899593099881518,0.2812433014098846
31.926800238843082,2.038643298696176,74.99929794690611,3.7082673096541283,0.9913921986307392,0.4395499353970047
30.712968744621698,1.1397252812128147,75.00026105527216,1.8120307774978868,0.487890419698057,0.8006588714454451
28.710492880452403,1.1960137540557714,74.99965728548347,2.1471363755774577,0.1382881645863539,0.09631848053828673
33.5592782270174,2.239038025142106,75.00017457781281,2.3214679335777335,1.477412994804595,0.5113811088416131
27.19506366845661,0.8049071775534211,75.00006023020993,2.4667904433583066,0.27027136693858383,0.4237317564161245
13.896407310352103,2.1307489708772844,74.99883132196237,2.337254625278456,0.47525671052379964,0.21509775739367798
21.853119966346355,2.5228292649749995,75.00140279431092,4.263010945881554,0.12492872927057352,0.6505594504955164
37.165531643115976,3.616359064592219,74.99943370227038,3.9035626234319647,0.28316212097788207,0.35788634540443176
28.139510169702003,1.0846839127252452,74.99893769628626,1.591531053636435,0.36023859393690505,0.7660565075795969
25.863003204281725,3.194852314246181,74.99967793848379,0.8341982679200883,0.28251919514333246,0.07658962363276112
23.821360238863463,2.1638918273973298,74.99839251676542,0.15871323233754842,1.1491229182599305,0.8722545713767681
27.619031667368674,2.645795707523072,74.9986795433869,3.2306395104622623,-0.019386230654222236,0.8450755609334948
25.591012257688806,2.1438137082478184,74.99931997527841,3.294726297186844,0.6876593871669692,0.3600957083218824
27.34131008049976,1.4060864020664425,75.00047383292089,3.248191751765813,1.3260061636947693,0.44824757650047886
35.91926791373702,1.3814856370917843,75.00115859557899,3.9582440583457252,0.795236756958337,0.7260551916794789
33.68054198194876,2.236145565312497,75.00189679298263,4.635450245248687,0.9595845369847982,0.5412256570494416
30.210940861814986,1.632872428912242,74.99992289829058,1.0905752492521406,0.008436998161927722,0.5062251317638973
26.675691516888193,2.5612784143776124,75.00145353407714,3.2658756892038614,0.5920926255198581,0.6316914278017356
30.347191115426682,2.3270665318793213,74.99892910750192,8.269212367912736,0.15468509136947955,0.28762525408671946
25.820812417191394,2.483931021750273,74.99992717108732,2.236936982462508,0.8017056107601377,0.9013445059534065
33.821818944386365,1.8878710759695208,75.00021409374412,-0.48048541239702125,0.8828275384109245,0.6782787919254609
36.234248260893615,2.4535879463227315,75.00015372510593,3.00707443721398,0.13279580060832824,0.21984680387765387
28.36994219301841,2.349784124164909,75.00108305124316,0.3278111214897672,0.8124928155747124,0.04051963091935984
22.381601701963476,1.4651802081204746,75.0005137859509,-0.16684004632551996,0.6301115408292116,0.4347144568654556
25.66130912369217,1.9805860541582119,75.00095400176347,10.605997970982664,1.105999843478887,0.8454563589383483
24.803145370857482,2.6135209439593217,74.99976318139325,2.0576762356744447,0.19670515950845258,0.11949889691728233
31.64176182491467,3.7567997711672194,75.00068626019036,2.893790454900324,-0.14542322409468605,0.46536042894505025
38.433042201121886,2.914087070043783,74.99892225522206,1.6894173353897748,0.6792303932773898,0.27836770371309927
33.05170099336048,1.5567598794697366,75.00004557183989,4.025332901325433,0.5362398448775698,0.48563095401691203
32.672750639668486,2.5026222177020685,75.00018645431476,7.080504587108205,-0.4067660120792344,0.38211656482268197
32.731561434157015,1.5251318545127042,75.00050498727897,4.381060434570835,0.3669827243105313,0.23658495876532826
23.51188786273225,1.9374913928636557,74.99934667076741,0.21318179617316613,0.217594500958802,0.0371941256376318
18.11395040827287,1.0222323237284463,75.00212215619699,3.501879109993169,0.7777850056642882,0.844472683078846
22.50530059637316,1.713355583728704,74.99929233053436,-0.44844828437485695,1.0471625377708504,0.30912645648581216
26.07403673577418,1.3709604399764763,74.99675873265991,4.243062154670919,0.3604898362906169,0.42784080368137334
34.90755153177894,1.2016976256070393,74.99856985862202,2.083972445135774,1.1745644711217127,0.09786279347083848
31.375115732421058,3.1432067015545906,75.00116316375214,2.9696634804642024,-0.03272706926867702,0.7628615616432419
28.659735077742948,2.4367786816644896,74.99939978312283,0.6625101021533819,0.6485057287249997,0.17121514668793913
28.308462295107503,2.115369695840069,75.00158601681613,1.8775862384588753,0.8342458618892501,0.8195754822601307
36.21966013686808,0.6948187526770155,75.00058831720646,6.966710941187388,0.22951295690988693,0.6934685988540499
27.03745380429266,2.0077815155998735,74.99941063524304,1.3897849404813984,0.23231347850686063,0.6301674186960111
23.62468181012357,1.4559534686061553,75.00030729952086,3.3977662740179873,0.8471848042324004,0.7203102076872666
23.85003695052969,1.4659547805053472,75.00074729360512,3.958127364328561,0.12125464158165528,0.08586802476801647
25.056139316748382,2.002068209396367,74.99940842861115,2.6368898640609197,1.1253587453519014,0.6745209181330779
25.43796852955538,1.8174198127426864,75.00082541634897,2.254301455780575,1.0022353634515222,0.6100826878594
23.84557156009906,1.8606865106634027,74.99968973324339,5.365983670086113,0.8203292141601009,0.7666225101078431
26.77913499028308,2.0722225218487287,74.99918177931676,2.407519802004625,0.7953843816024568,0.35343116497443006
16.132309171128732,1.134961178895466,75.00079166269394,0.6110984050432529,0.8952539328399822,0.5429093051856088
24.98111279740041,2.0395072412575006,75.00007580455818,3.974793091468955,0.050633402232864,0.3984079305193453
32.821132360916124,1.9960214062360389,74.99967861415834,4.6529769905878515,0.09232473539120617,0.07232991596430505
26.247329690251757,1.5323001997507584,75.00024496657109,1.4945820117541462,0.521032558828804,0.7485914876403637
31.781032488209902,2.4099410553677147,74.99859253622562,1.69839266045796,-0.17119224774538716,0.8697659772947128
33.054851339574036,2.211330200959769,75.00085765962318,2.2150592105913796,1.2655230964124708,0.3800175970510993
29.703237799742173,1.424321191641964,74.99971134136106,2.5962385846196048,0.3826302510828318,0.21063247488860226
26.778278734197457,2.331556724775313,74.99989123985152,0.9838539598291025,1.299413943326002,0.28393318304080817
26.323064600912296,1.7012086926389112,75.00001259240076,4.0820716820327645,0.5576711432803969,0.04426590887607118
28.13788755290771,2.102571705223677,75.00145114360778,1.0798106937611034,0.744135014456849,0.8902220610857768
22.980677591852377,1.2471160495141493,75.00018334200573,7.088551452193029,0.8229021638050027,0.433238257396355
15.54576291817987,1.5014645450656874,74.99787610427568,1.0358178595249794,0.07858300652196426,0.6729758371270355
31.891398453454915,2.2351653911007117,75.0018761708392,1.0978099440531592,0.6923949317175955,0.5281360759077723
23.010938704681486,1.4298734215815472,74.99867976679296,1.477080525074827,0.6245433198125294,0.9403555896483496
17.71921757382076,1.6854848316552795,75.00135387237415,5.1252269010548455,-0.41807950152618417,0.3023984304198818
29.44536388816795,0.9735195517585131,75.0000052436997,5.165033429620374,0.03262797484406865,0.02101488311039934
28.44269263391823,2.5979470697242255,74.99985762051497,1.7638971480589385,0.048185738297189196,0.08231335854077326
28.009140370289227,2.57256901625386,74.99846588582925,3.7498067610909374,0.0285154093390535,0.3972297982934092
21.046726842563093,1.3415406195401172,75.00011567463427,3.353261913759741,1.1513543957359624,0.38891238191499844
21.617243321123887,3.1903500749800884,74.9997510358515,2.883883466221328,1.5637915301426946,0.6967230290902306
22.879451218864737,2.924866463221227,75.00068605145998,4.056248915301778,0.16476895751890108,0.15386947019097763
22.353434826570794,1.5479752368413175,74.99973059316555,-0.9478487303172378,-0.6416267106486746,0.7383566535693636
24.424344937386024,1.8062589102953834,74.99861989854176,5.766524512351549,1.2890193716580642,0.39921280311712326
38.987630614832966,2.4307842371243598,74.99793255789994,2.523611838674488,0.5552129778328402,0.5948223717521296
29.253640945646158,2.5928103686836472,74.99906012021366,0.0018520281040022013,0.7549656846243198,0.8962196003094439
31.818314782217538,2.070572733403249,74.99901427395365,0.4736309431060559,0.9676433329271495,0.04847201528367373
25.698928559896405,1.5718489052540088,74.99896475767757,1.567447597551683,0.3518365900016024,0.8098088354534032
32.043088023970526,3.486329614736697,74.999300274492,0.24692058100829817,0.7446908336603801,0.639902552347751
27.4450059586287,1.868060563529631,75.00075750771003,2.4327067002425977,0.7712689599316018,0.7423242092765024
31.9259272662861,2.159322504925976,74.99848480893779,1.4714289006808239,-0.642977282802744,0.8921191433220913
20.518244527239585,1.6291348991251806,75.00031125015452,6.0692330981673805,0.7296061617621588,0.5963862512497798
10.20420041665827,1.7740631240589084,74.99839355367973,5.038161405572719,-0.03201112207888629,0.16184662000115146
27.511623378459912,1.2430552009578768,74.99891845199637,1.0803662048404996,0.024368847443302477,0.548244562934809
17.527561913015386,2.365612099971017,45.00007736830764,4.480152779395682,-0.247576192509741,0.42800087691361466
33.48328011413368,1.3526221076935947,44.99980966132191,5.784011642353607,0.966700514147081,0.09336296924508769
33.57923029422272,1.4454905197754861,44.99860143242617,-0.1892794957888566,-0.5139138122939773,0.3740171393047136
24.579594846072943,2.4674914641245964,44.99913600923031,1.3382052848005948,0.8307115334366536,0.14379999504076335
27.792166924716987,1.8956692627032465,44.99976105195313,0.9537759142151383,0.49811403878242183,0.3144332009950418
33.77727664102044,1.4185721774467068,44.99902244475519,1.4677855137564622,0.19324226477544226,0.9075836228846259
27.50823206632099,3.2196320310232203,44.999337376241044,4.244914721390568,0.39429731015149266,0.4488229329504345
24.55321407682419,3.334504738294375,45.000048084946656,1.1313515511860777,1.4663591114645411,0.09167377560855372
26.457175740341437,1.5664089345524574,44.99993392020134,0.7926622608414633,1.2495064062915053,0.42993966580530685
35.688643332868715,1.7801806786743117,44.99961544445576,1.3254438664619659,0.9335853449392397,0.4777550413072722
21.774890395853713,1.567335250006997,45.00052980417791,1.462058297260371,0.9595532949166459,0.16699453624105087
19.084455627764598,3.0157846964038972,44.99979695461395,-2.395553311963805,0.2768244673259117,0.8735599576357757
25.772601386876712,2.0581415722432297,45.00116778206165,1.4234567798749997,0.5633065478969628,0.08733051010431458
26.510862340801214,2.3130718368723633,44.999567441812175,3.3675923695263323,0.7755815672741082,0.7151152061842057
25.628748998623312,2.0587068874457617,45.00087112470342,1.7993854651040069,-0.5506891166213732,0.21319711588072054
30.143282736428112,2.0597034092995425,44.998991913689075,5.1394931235594505,1.542607658436326,0.048368759219724056
39.831365719008375,1.845648200972665,45.000326927373756,1.9479722744506547,-0.29876052287836746,0.12642487740536357
29.513150724570234,3.5237660076556923,45.00077086519388,4.415678791955408,0.6020457421855099,0.7262510487265198
37.358684226580706,1.4562696432771436,45.0006327818661,5.009953112566879,0.6896359580635689,0.09339922456808847
13.860815840744195,2.191003733669703,44.99915015563053,3.0334268311339163,0.6709270915832888,0.2219609941040458
22.894129357076032,2.1373735608726943,45.000478979825736,0.9049644304829849,0.7166816698629243,0.6826193408657641
26.015392269466957,2.369245782567554,44.99902123628421,4.808074923693825,0.6769665974941514,0.7180645934299589
30.867785773231372,1.3421330984011366,45.0008696059201,3.4253112293875314,0.8841494895788334,0.49344826776764306
19.56537985273456,0.8572167058023521,44.99875534529668,3.4764969165985566,0.6786404674467428,0.5219303758758136
39.23459098479975,1.1878531704445154,45.000279968626316,5.728271654841503,0.48634382151396993,0.9457400294144728
35.14852566903518,1.6215871278722842,45.000725766623894,7.690134237729316,0.4474050920192516,0.591547346372785
25.100402325040264,2.688735316417913,45.00188202449647,3.1431247870706094,0.339269388704996,0.6979655310600769
19.670604095176934,2.4558938596980444,44.99987421307989,5.947998417781932,1.0162670776278766,0.25675757490495954
27.784183185785455,3.2753157553409125,44.999841992101416,4.951527888492741,-0.08655957988634039,0.8392272765982572
30.8101206629776,3.2442799300395975,45.00007331796718,0.6219282714416114,0.2635859405532137,0.29257027239287603
36.198703317249645,2.245598568704784,44.99974040864863,0.016017229359965857,-0.2678582546028275,0.26914209634621955
37.5197569151848,1.8100705493086409,44.99994570513348,2.1631129102720585,1.8687421775874737,0.270893628518424
29.515619156857905,0.7271571791147169,44.99973111130944,4.062258907637642,-0.22949200673301678,0.20091809438447406
35.03046098249592,1.660187502576458,44.999975874912884,7.953552765535706,0.5007007685909917,0.8993794654851814
26.867601079896463,2.4419337959198515,44.999967246729774,2.3804625916575457,0.821367388043939,0.48744804882695614
31.504805258752246,1.8930371595635047,45.001503992988575,1.1996582324872411,0.6222167839209374,0.22139380456824131
44.686144529596014,0.5142106070555559,44.999657312405915,4.882028487652477,1.4297991977177757,0.3723162293227561
30.441769005752036,2.5275317684428105,45.00175227044342,-0.21158034836662587,1.1257962794120877,0.9988578166663653
22.21647353573481,1.5284283266683043,44.99947547973371,5.26239450472033,0.9702893144260226,0.30308383467453426
25.02085109878547,1.666280344250038,44.99962517919244,0.14059584175586393,0.5426305171130084,0.2967257366532673
23.652722694267915,2.4574174981449466,44.99891893667239,3.5884536639093816,-0.04290662528237116,0.779014884003427
24.244812964009558,2.3405708714966975,44.998748886423606,3.8917959034566985,0.36176010559447214,0.367251650210477
22.320908543327953,2.635795647946936,44.99929565630945,2.2986405838979858,0.024426364601196293,0.7719691607468185
36.91636843618245,1.3781436967666627,45.00175479418198,-0.5454858285714508,1.0882511590247976,0.6308394708250205
41.142823646199844,1.4360028455020153,44.99945508091319,6.149017942842545,0.5535424182720329,0.9894852209411971
25.578313247661132,1.3311453839538387,45.00015030176146,2.567242436778255,0.331409475599613,0.30964188408647264
30.368821615114538,1.6442281527807232,44.99865181457788,2.5406095789186134,1.3133384927332932,0.7478015677954751
23.444247742290017,2.276856746749255,45.000347581705356,3.0210953063066865,0.49893723566455245,0.0031635673381696927
31.478270537617284,1.7855694025378592,45.000408252755705,1.062069939056805,0.9681620383007619,0.53154711308422
38.76235439902898,1.37680315234047,45.00098269098394,4.773114569212237,0.350488842349309,0.4103954046866566
17.688999942580224,3.460275244448793,44.999375181422295,4.784659466934317,1.283847407001012,0.6589884688265708
27.949411486215503,2.53176991264988,44.99924461706764,3.745164755484824,0.4784170724908303,0.7181716301736477
31.94859336457777,2.5741555231284257,44.99902412674702,-0.20723247616715224,1.2613258054599776,0.4651420412936179
21.450351293123145,0.4396710586418773,45.00018483612369,0.6635570239671029,-0.011374150135821826,0.19387201907062313
33.4900224811517,2.265133816673945,45.00256008453826,4.117773980665481,0.5071686456313597,0.08027696361984915
28.71296479872043,2.4439493792996947,45.001770800635626,5.042157804907032,0.5862262494985062,0.08139923689418438
32.01229471373231,1.2874029749328377,45.00063240773905,6.37584065958538,0.7142551360262812,0.8764376327633294
22.029578855630646,3.2154088025388075,44.99975248136444,3.9739751878227176,0.9960485094554132,0.6003518088540012
28.558497766473344,1.7694490989050313,45.000380197851,3.936049698477282,1.138049402308111,0.9123561988540086
24.254339682396786,1.3956626932161356,45.00045918007922,3.7964117204766863,-0.022353339541716533,0.0796436276795266
28.535328994412,1.8296647442765166,45.000271578837186,-0.7543201259768018,0.35818353137420117,0.7948230930935803
36.085257605734,1.1406697593309114,45.00068150069737,0.42487684901165457,0.43440122547986965,0.9672792380883164
27.903793071769524,1.3398851107936838,45.00009612077693,2.7080711145947607,0.6613350357378993,0.8556447018906155
31.0046375282328,2.2154310656017784,44.999521251378326,1.7807254595082327,0.4275143083033842,0.4135636991496455
20.232442813202645,2.3945156379722414,45.00144697788435,0.8308444057721485,0.7176199755996356,0.046876567248211654
26.89420529543224,3.071039979527135,45.00088963079562,4.8169460178533665,0.5104458041793052,0.9761635635871528
27.595872022927942,2.444689952980083,45.00229889812361,4.868763702225603,-0.14228370925625994,0.8984328882246656
30.352872048271255,1.0814230316301026,44.99947713997284,1.725184105433695,-0.4107627943163708,0.11913592703472176
30.756337236819316,2.866370261482891,44.99899585923324,2.113177939106266,1.0868783946576863,0.4962789303638738
32.91278912890239,1.848349932412685,44.999001645959254,2.593866394364292,-0.2727686050197749,0.6683419238209178
21.933289211242638,2.288491473722355,44.99887727797843,2.228694572680488,0.16105914151204415,0.6881965049367722
25.69450194649749,1.758990516007805,45.00245530013991,2.9991402490855865,0.305178507147187,0.27021280906007117
32.108210353650996,2.3609907118602758,44.99936261287269,1.587428168872368,0.8416662755862179,0.9796949605448858
20.652789973685245,2.4927641125063458,45.000471415556376,5.594738746745911,0.9471235716612127,0.1060776527123618
31.552362670754945,1.6600145059863236,45.00154750520132,3.9606481556360347,1.2303547104856252,0.2067202625205784
16.85212594093597,2.6577144228776652,45.00033445678998,1.4149546499442032,0.37412636121821563,0.9111205983913091
23.969744537011437,2.095614607752205,44.99862068077198,6.7988346507307575,0.8988266962307048,0.3992023836707157
32.64727605299973,0.6145740969354554,45.00022378795163,2.5620844039937367,0.5888836991616496,0.2837641066213329
28.153107438595118,0.14392007950214158,44.999510560557475,5.056900012930005,0.514046085008358,0.42629880466867476
21.521675532073,0.9031192989760342,44.99964070790921,4.031286544832195,0.019902326602819986,0.24497394409351236
24.382194280912742,1.5218632049276106,45.00106667468958,4.9289062341450816,0.1630892083064261,0.6050738108607729
20.75598047642519,1.6768842663238286,45.000146713686426,5.492722626867125,0.5026330985203978,0.4835813365586127
20.530944593528226,1.9933165839067735,45.00002874482293,0.9794149570859401,0.6414435777176168,0.6543473738780367
20.081480537903666,2.108375757034981,45.00074625356602,3.055318241268839,1.145162601368457,0.163785797457337
24.056605827467767,2.2454849640138637,45.0002493836837,7.117758513448861,0.4128244638971078,0.1794126886929428
18.20904667691451,2.14322705516698,45.00018660912315,2.465579853916422,0.154005524158501,0.8280331326136938
30.875413501309815,1.1221595918109664,45.00013296967414,3.0423381062041015,0.9046306843180616,0.46216223630950926
32.51279106518058,2.8844856447263494,45.000377211875055,5.151996633955675,0.9308310081326068,0.9911458458388994
18.302643797471802,2.8136790843450052,44.99855198609958,2.545286443494826,-0.388939080148844,0.5580628269980271
41.88802630919781,1.930274290506027,45.00070835644729,3.5800851056414427,1.078376028824965,0.5181119596167282
26.598701955069718,3.0679766398893085,45.000650201177955,1.534741932552468,0.19387850978776988,0.1941808107316032
28.733853198221365,2.56085170661094,44.99930809193011,6.479716366244745,1.3523565449245494,0.1851897193202936
28.390739883802517,2.205495506119,44.998748460575804,3.1721440128725473,0.351341207480788,0.7705916124600186
19.0308903358913,1.5114930626081244,45.00045675321915,2.475385352729047,0.20422612584855343,0.6541946092420993
24.519808731104956,1.7377565573749174,45.00019652116969,3.5757997568973487,-0.22193648229242297,0.30189563160323774
23.627708820050064,1.0944033563000617,45.00180094043291,2.4518722950453022,0.6821879323564946,0.5134344493716013
28.349876532092047,1.973774385606646,45.00084064354898,-0.27692296257200955,0.8227170615855317,0.9322326875857905
32.22487002840318,3.253439817076037,44.997576120673365,1.787257480459777,0.9144309634843975,0.8383738210468881
38.01363493163084,1.202639984586123,44.99903302385686,4.214901037652609,0.2355266378252503,0.2234229344913985
28.42453035325561,2.9438956391874544,45.00087736229057,2.6851880384048363,-0.12375076331844476,0.7874071562567465
29.47543188190075,1.7105653253402875,44.999752822617474,2.714185438907814,1.4836350645759804,0.44417573483711636
32.38667888057225,2.2988483547369056,45.00064084286126,0.6178224582321254,-0.34445543226971537,0.8111535719269602
31.656206031336993,0.9816332477765823,45.00005963036991,3.8170625564540455,-0.08218888825574228,0.15505690625000923
32.4124386577552,2.1398402691008633,59.99936482819831,4.10841734861917,0.029033442076878024,0.8106493908604357
22.135877395434616,2.749076683019068,59.99792473912736,1.5924770744363073,0.39996449343713125,0.45991637137918195
32.673261960549766,1.9719118836643972,60.00048388583405,6.237519646107238,0.8038379452616407,0.9844237647229358
