diameter,thickness,angle,distance,mandrel,result
28.0,1.5,45.0,3.0,0.0,0.0
28.0,1.5,60.0,5.0,1.0,1.0
28.0,1.5,60.0,0.0,0.0,0.0
28.0,1.5,60.0,3.0,1.0,0.0
28.0,2.0,75.0,5.0,0.0,1.0
28.0,2.0,75.0,0.0,1.0,0.0
28.0,2.0,75.0,3.0,0.0,0.0
28.0,2.0,90.0,5.0,1.0,1.0
28.0,2.5,90.0,0.0,0.0,0.0
28.0,2.5,90.0,3.0,1.0,1.0
28.0,2.5,90.0,5.0,0.0,1.0
28.0,2.5,30.0,0.0,1.0,0.0
28.0,3.0,30.0,3.0,0.0,0.0
28.0,3.0,45.0,5.0,1.0,1.0
28.0,3.0,45.0,0.0,0.0,0.0
28.0,3.0,45.0,3.0,1.0,1.0
30.0,1.0,60.0,5.0,0.0,0.0
30.0,1.0,60.0,0.0,1.0,0.0
30.0,1.0,60.0,3.0,0.0,0.0
30.0,1.0,75.0,5.0,1.0,0.0
30.0,1.5,75.0,0.0,0.0,0.0
30.0,1.5,75.0,3.0,1.0,0.0
30.0,1.5,90.0,5.0,0.0,0.0
30.0,1.5,90.0,0.0,1.0,0.0
30.0,2.0,90.0,3.0,0.0,0.0
30.0,2.0,90.0,5.0,1.0,1.0
30.0,2.0,30.0,0.0,0.0,0.0
30.0,2.0,30.0,3.0,1.0,1.0
30.0,2.5,45.0,5.0,0.0,1.0
30.0,2.5,45.0,0.0,1.0,0.0
30.0,2.5,45.0,3.0,0.0,0.0
30.0,2.5,60.0,5.0,1.0,1.0
30.0,3.0,60.0,0.0,0.0,0.0
30.0,3.0,60.0,3.0,1.0,1.0
30.0,3.0,75.0,5.0,0.0,1.0
32.0,3.0,75.0,0.0,1.0,0.0
32.0,1.0,75.0,3.0,0.0,0.0
32.0,1.0,90.0,5.0,1.0,0.0
32.0,1.0,90.0,0.0,0.0,0.0
32.0,1.0,90.0,3.0,1.0,0.0
32.0,1.5,90.0,5.0,0.0,0.0
32.0,1.5,30.0,0.0,1.0,0.0
32.0,1.5,30.0,3.0,0.0,0.0
32.0,1.5,45.0,5.0,1.0,1.0
32.0,2.0,45.0,0.0,0.0,0.0
32.0,2.0,45.0,3.0,1.0,0.0
32.0,2.0,60.0,5.0,0.0,1.0
32.0,2.0,60.0,0.0,1.0,0.0
32.0,2.5,60.0,3.0,0.0,0.0
32.0,2.5,75.0,5.0,1.0,1.0
32.0,2.5,75.0,0.0,0.0,0.0
32.0,2.5,75.0,3.0,1.0,1.0
32.0,3.0,90.0,5.0,0.0,1.0
32.0,3.0,90.0,0.0,1.0,1.0
32.0,3.0,90.0,3.0,0.0,0.0
32.0,3.0,90.0,5.0,1.0,1.0
38.0,1.0,30.0,0.0,0.0,0.0
38.0,1.0,30.0,3.0,1.0,0.0
38.0,1.0,45.0,5.0,0.0,0.0
38.0,1.0,45.0,0.0,1.0,0.0
38.0,1.0,45.0,3.0,0.0,0.0
38.0,1.0,60.0,5.0,1.0,0.0
38.0,1.5,60.0,0.0,0.0,0.0
38.0,1.5,60.0,3.0,1.0,0.0
38.0,1.5,75.0,5.0,0.0,0.0
38.0,1.5,75.0,0.0,1.0,0.0
38.0,1.5,75.0,3.0,0.0,0.0
38.0,1.5,90.0,5.0,1.0,0.0
38.0,2.0,90.0,0.0,0.0,0.0
38.0,2.0,90.0,3.0,1.0,0.0
38.0,2.0,90.0,5.0,0.0,0.0
38.0,2.0,30.0,0.0,1.0,0.0
38.0,2.0,30.0,3.0,0.0,0.0
38.0,2.0,45.0,5.0,1.0,1.0
38.0,2.5,45.0,0.0,0.0,0.0
38.0,2.5,45.0,3.0,1.0,0.0
38.0,2.5,60.0,5.0,0.0,0.0
38.0,2.5,60.0,0.0,1.0,0.0
38.0,2.5,60.0,3.0,0.0,0.0
38.0,2.5,75.0,5.0,1.0,1.0
38.0,3.0,75.0,0.0,0.0,0.0
38.0,3.0,75.0,3.0,1.0,0.0
38.0,3.0,90.0,5.0,0.0,0.0
38.0,3.0,90.0,0.0,1.0,0.0
38.0,3.0,90.0,3.0,0.0,0.0
29.629085540771484,1.9399431943893433,38.78609085083008,2.213641881942749,0.45923149585723877,0.586408854449305
28.71201515197754,1.9359872341156006,42.68581008911133,2.103989601135254,0.5283139944076538,0.5327851846228079
29.981319427490234,2.117459297180176,98.90947723388672,3.1363391876220703,0.33074164390563965,0.205088895294668
27.95553970336914,1.9874013662338257,52.313316345214844,2.374218702316284,0.4777357578277588,0.12377563222326882
32.031124114990234,2.2328338623046875,64.07737731933594,2.7360455989837646,0.46520495414733887,0.5982672318464077
26.574970245361328,1.9030629396438599,81.67076873779297,2.842984199523926,0.38107335567474365,0.29212954028099924
29.507617950439453,2.081528663635254,86.76947784423828,3.1840131282806396,0.4271949529647827,0.9469956682781916
27.95347785949707,2.0339548587799072,86.45162200927734,2.924649238586426,0.3866283893585205,0.19208417362878993
28.09911346435547,1.9027737379074097,55.80327224731445,2.4326226711273193,0.37543976306915283,0.06836780313351476
27.0416259765625,2.0485360622406006,76.4725341796875,2.9398701190948486,0.34967923164367676,0.2161119296237599
26.418079376220703,1.9010573625564575,70.2992935180664,2.5851633548736572,0.3933587074279785,0.519813249714009
27.833213806152344,2.0356900691986084,70.16474151611328,2.757509231567383,0.39459455013275146,0.22876081927786884
28.761592864990234,1.8574916124343872,61.63359069824219,2.5231645107269287,0.39448630809783936,0.3753069515713984
31.102901458740234,2.112506628036499,70.83248138427734,2.828768253326416,0.42163336277008057,0.5859575685235899
26.05523681640625,1.8640152215957642,78.21337890625,2.8597984313964844,0.32182490825653076,0.808763784307087
27.323837280273438,1.978594183921814,62.49056625366211,2.548171043395996,0.4511444568634033,0.22198015068404386
31.47842788696289,2.153491497039795,104.82801055908203,3.287853240966797,0.4361382722854614,0.4933718866904596
27.679798126220703,1.9664226770401,87.29901885986328,3.019157886505127,0.4039350748062134,0.8413056379605677
26.124385833740234,1.949555516242981,79.51583099365234,2.814943790435791,0.38019299507141113,0.05201604294689366
30.007465362548828,2.1366841793060303,66.02232360839844,2.658790349960327,0.48322439193725586,0.340626885619953
30.967283248901367,2.0717222690582275,59.50210952758789,2.500408411026001,0.48460400104522705,0.025034477018257006
29.010311126708984,2.059133529663086,77.91404724121094,2.935478448867798,0.3714824914932251,0.7562365666388187
28.483774185180664,1.9108332395553589,45.220848083496094,2.2022781372070312,0.4677104949951172,0.8780940739565257
28.670242309570312,2.055392265319824,58.3649787902832,2.35416841506958,0.4038681983947754,0.7957508563092114
27.992523193359375,1.8712003231048584,48.29397964477539,2.1815614700317383,0.486993670463562,0.9265550312887059
27.227542877197266,1.9832972288131714,77.9188003540039,2.827432155609131,0.3833315372467041,0.14437166997263173
30.991987228393555,1.908563256263733,30.718578338623047,1.890691876411438,0.5327126979827881,0.5409743189620647
27.969066619873047,1.957593560218811,69.42249298095703,2.772068977355957,0.4026106595993042,0.2747449318380085
25.730928421020508,1.9005686044692993,76.04276275634766,2.7055001258850098,0.44768381118774414,0.021534019300729734
31.239580154418945,2.090360403060913,33.96432113647461,1.9536265134811401,0.5656176805496216,0.08860642651959172
28.383544921875,2.1260766983032227,78.76335144042969,2.8749921321868896,0.34696781635284424,0.17844048265438217
27.093114852905273,1.8881553411483765,50.09042739868164,2.1714189052581787,0.4031292200088501,0.7667075403172021
27.8433780670166,1.9266480207443237,92.90568542480469,3.099674701690674,0.35702383518218994,0.5050936598619198
27.96603775024414,1.840147614479065,34.187923431396484,1.9259322881698608,0.48621630668640137,0.1975335550781161
29.431529998779297,1.8837807178497314,30.51256561279297,1.8639079332351685,0.4750569462776184,0.8395592988581397
26.96098518371582,2.0502333641052246,74.5132064819336,2.6874442100524902,0.3725515604019165,0.29491592887501483
27.035066604614258,1.9911471605300903,70.94017791748047,2.739783763885498,0.39156877994537354,0.9041348510198227
29.915742874145508,2.223834991455078,92.58855438232422,3.1060028076171875,0.45598602294921875,0.5631612236532287
29.57343292236328,1.982254147529602,59.10215377807617,2.4573681354522705,0.44357240200042725,0.4385814498564615
27.92774200439453,1.959990382194519,63.02647399902344,2.63456654548645,0.42251336574554443,0.21866113695488676
27.762784957885742,1.9055330753326416,72.28186798095703,2.698650360107422,0.3837674856185913,0.8345698246287572
30.44341468811035,2.1166627407073975,107.6003646850586,3.381692886352539,0.4594167470932007,0.9165223443090706
27.432228088378906,1.8433796167373657,52.008975982666016,2.324216842651367,0.4524242877960205,0.6605897770675591
28.96224594116211,1.8766324520111084,52.523048400878906,2.3125383853912354,0.39072442054748535,0.9947121871196282
28.774051666259766,1.9832080602645874,58.48084259033203,2.4496164321899414,0.3710883855819702,0.6605682364970201
28.392776489257812,2.004018545150757,64.73453521728516,2.5354950428009033,0.4065941572189331,0.8232438733644468
28.6507568359375,1.847982406616211,27.991897583007812,1.742517352104187,0.523215115070343,0.5917317218261133
28.565719604492188,1.935909390449524,44.4295539855957,2.133992910385132,0.4369570016860962,0.6153457931872434
28.232879638671875,1.9349315166473389,57.684322357177734,2.4900665283203125,0.47976768016815186,0.0399854243593607
28.673812866210938,1.9824410676956177,70.05955505371094,2.7826576232910156,0.3873898983001709,0.5338388949048355
29.64288902282715,2.0975232124328613,62.52326583862305,2.628941535949707,0.4140874147415161,0.3752564142977327
26.63445281982422,1.9397321939468384,67.72396850585938,2.5454258918762207,0.4371318817138672,0.947923646729403
29.112960815429688,2.0212323665618896,100.9458236694336,3.139906883239746,0.4205738306045532,0.7987160853233422
29.46208953857422,2.118936061859131,82.0921630859375,3.0799357891082764,0.368538498878479,0.7618969024098524
26.227291107177734,1.8643338680267334,77.04610443115234,2.760519027709961,0.4176168441772461,0.21866317178842942
27.246347427368164,1.9344228506088257,64.64330291748047,2.5572872161865234,0.4230707883834839,0.33062275701347843
28.49480438232422,1.9085801839828491,38.99711227416992,2.0291202068328857,0.4868929386138916,0.4427422061629218
28.024627685546875,1.8020271062850952,50.88670349121094,2.2165980339050293,0.49088120460510254,0.39614890289866767
27.78151512145996,1.9232581853866577,58.7126350402832,2.440554618835449,0.45499515533447266,0.25398368995423537
27.075565338134766,1.9999722242355347,71.63194274902344,2.752652168273926,0.359513521194458,0.07853618733606216
28.420562744140625,1.8554805517196655,51.45724105834961,2.3676564693450928,0.4635782241821289,0.3083326783463177
28.968313217163086,1.9435452222824097,47.76443862915039,2.229539632797241,0.47050392627716064,0.6423522295380433
27.16543960571289,1.9547288417816162,82.5074234008789,2.8592216968536377,0.4178586006164551,0.21829798237757436
27.751506805419922,2.054741621017456,71.84286499023438,2.652341842651367,0.32451391220092773,0.5117376071280726
27.993179321289062,1.9157122373580933,102.3271255493164,3.3271093368530273,0.3788715600967407,0.8070506960067475
29.401622772216797,2.0149900913238525,37.40658950805664,1.949973464012146,0.46161460876464844,0.534582319657763
27.95941734313965,1.8511608839035034,44.73653030395508,2.1764943599700928,0.47764790058135986,0.2909582163345451
27.896743774414062,2.112973213195801,67.02775573730469,2.688253164291382,0.40765464305877686,0.5501266362616647
28.46004867553711,2.037968158721924,79.76453399658203,2.8902440071105957,0.37492644786834717,0.6982450414033264
29.308807373046875,1.9324148893356323,55.67958450317383,2.419440269470215,0.4027949571609497,0.6331509572082861
26.047901153564453,1.922410011291504,66.8122787475586,2.58858060836792,0.39242374897003174,0.9419284815226465
29.644996643066406,2.1399083137512207,91.9870376586914,3.190732717514038,0.42873167991638184,0.8134485590817279
27.715709686279297,1.9451904296875,82.97920989990234,2.9664700031280518,0.30581986904144287,0.15638022659022388
26.87689971923828,1.886557936668396,62.30075454711914,2.511624574661255,0.40344953536987305,0.2837554662466937
31.507694244384766,1.9523370265960693,27.21579360961914,1.780138373374939,0.5097509026527405,0.8419511111445739
26.98765754699707,1.9943991899490356,68.33936309814453,2.6297521591186523,0.3024868965148926,0.018327383092525573
27.04977798461914,1.9717832803726196,65.69227600097656,2.6248598098754883,0.39389681816101074,0.9610720882431584
30.500333786010742,1.9563456773757935,33.38821029663086,1.9172929525375366,0.4709779620170593,0.6629111588572406
28.438236236572266,2.0373618602752686,48.58804702758789,2.16084885597229,0.4603416919708252,0.5727317558872633
28.044857025146484,1.9088228940963745,62.04425811767578,2.456862211227417,0.40656375885009766,0.3695494678627127
26.192493438720703,1.8329119682312012,80.00537109375,2.858083724975586,0.32877230644226074,0.37330290687314727
30.184192657470703,2.0505096912384033,94.19679260253906,3.212332248687744,0.3772341012954712,0.17302912495593015
30.87099838256836,2.285604476928711,99.81070709228516,3.295414447784424,0.3860379457473755,0.615431561311821
26.994422912597656,1.8833982944488525,85.571533203125,2.9641499519348145,0.29037368297576904,0.8885227086929579
27.5614013671875,1.8934345245361328,56.248321533203125,2.40631103515625,0.3901735544204712,0.9851022833666891
28.08094024658203,1.7582026720046997,34.80166244506836,1.899211049079895,0.47212523221969604,0.8236402093440786
26.9398193359375,1.9648844003677368,73.52831268310547,2.744507074356079,0.4228403568267822,0.39104859247513013
28.647377014160156,2.116530179977417,85.9001235961914,2.868384838104248,0.36548614501953125,0.675221508536111
31.01412582397461,2.015819787979126,47.0859260559082,2.1365435123443604,0.521608829498291,0.5655104992489507
27.003334045410156,1.9555052518844604,66.26399993896484,2.6193153858184814,0.4273972511291504,0.7271314575898277
28.4725341796875,2.0234172344207764,50.394657135009766,2.366633415222168,0.45399153232574463,0.08674049306212017
29.231983184814453,1.7955831289291382,38.7972297668457,2.0819509029388428,0.406937837600708,0.9871154189111858
26.824676513671875,1.9721721410751343,83.06444549560547,2.8964600563049316,0.3594064712524414,0.33260548703390236
27.727230072021484,2.051104784011841,72.5307388305664,2.62648344039917,0.42868316173553467,0.46847660956548454
27.91674041748047,1.9928592443466187,61.116600036621094,2.540799856185913,0.48841702938079834,0.0378093512071086
28.34468650817871,1.904044270515442,61.85822677612305,2.4695801734924316,0.40037333965301514,0.8926335823584827
28.74032974243164,2.122037649154663,75.42638397216797,2.8321101665496826,0.4360671043395996,0.7446920964327862
27.148462295532227,1.8843830823898315,46.31528091430664,2.1100099086761475,0.4520859718322754,0.4541476765068222
30.223400115966797,1.8739134073257446,35.904747009277344,1.9099875688552856,0.4986572265625,0.23263400910019427
28.01266098022461,1.8328596353530884,34.92100524902344,1.829522967338562,0.4596121311187744,0.8900688477011348
26.513538360595703,1.934874176979065,83.01093292236328,2.890496015548706,0.23961056768894196,0.24627506145021605
29.0553035736084,1.8515452146530151,39.25901412963867,1.9475274085998535,0.45283710956573486,0.8592403691401272
28.80243682861328,1.9960579872131348,45.50823974609375,2.230412721633911,0.42567265033721924,0.39536540792543673
30.74588394165039,1.8245651721954346,45.89898681640625,2.145439863204956,0.5106981992721558,0.4143597821396803
27.61386489868164,2.0084228515625,68.71883392333984,2.7344608306884766,0.31308889389038086,0.5057146498469673
27.30736541748047,2.0124521255493164,76.5264663696289,2.724048376083374,0.4140927791595459,0.9433238183975485
26.889440536499023,2.068638801574707,74.66342163085938,2.9343643188476562,0.37247562408447266,0.29266873306820973
28.15668487548828,2.087049722671509,80.0499496459961,2.8132150173187256,0.418393611907959,0.9467260664909626
28.632274627685547,1.944170594215393,33.53709411621094,1.8962668180465698,0.4427916407585144,0.9248866377999958
28.247438430786133,2.0573246479034424,84.89751434326172,2.9121572971343994,0.39732635021209717,0.17680108545333573
27.270259857177734,1.9323428869247437,81.24253845214844,2.891180992126465,0.3554666042327881,0.09425080555708032
29.54875946044922,1.9538367986679077,40.16947555541992,2.0451416969299316,0.49250519275665283,0.031079953166117336
29.469924926757812,1.9383538961410522,57.82312774658203,2.5903267860412598,0.36752748489379883,0.15812486170608586
29.348773956298828,2.073570966720581,66.49475860595703,2.703850746154785,0.49034547805786133,0.8360756605868631
27.215518951416016,1.9910147190093994,61.035579681396484,2.496218204498291,0.4076155424118042,0.45583811205984437
28.31946563720703,1.8288592100143433,35.14971160888672,1.9004849195480347,0.5189135670661926,0.34309785860079933
28.7871150970459,2.0142173767089844,55.98920822143555,2.486225128173828,0.42530882358551025,0.37031349294620963
26.101299285888672,1.9234931468963623,76.7051010131836,2.7728240489959717,0.37303709983825684,0.7496601638763323
28.671485900878906,2.082305908203125,77.00621032714844,2.977658271789551,0.35302841663360596,0.39164100129544865
26.644466400146484,1.933698296546936,64.17098236083984,2.4588515758514404,0.41477882862091064,0.6470333106340653
29.126008987426758,1.9630824327468872,41.88284683227539,2.1273715496063232,0.5221648216247559,0.7446317670044282
27.323801040649414,1.9860793352127075,65.55406188964844,2.485628366470337,0.37213432788848877,0.49294543227922893
28.19576644897461,2.012211561203003,75.62845611572266,2.759800910949707,0.41665196418762207,0.7517964638680027
28.092741012573242,2.0291144847869873,83.35845947265625,2.889394760131836,0.3662440776824951,0.5407109583907264
27.608154296875,1.9337997436523438,52.5459098815918,2.2673964500427246,0.4464111328125,0.22171643758905757
27.85316276550293,1.9506102800369263,55.40726852416992,2.4163365364074707,0.46903085708618164,0.026968946921704706
31.32818603515625,1.994293451309204,43.93210220336914,2.179696798324585,0.49768495559692383,0.7989341986242233
27.034893035888672,1.988867998123169,70.43743133544922,2.6214964389801025,0.3736228942871094,0.8906911323501672
26.930435180664062,1.9816257953643799,51.44184494018555,2.35508394241333,0.39381229877471924,0.4811689162353292
30.46463966369629,2.2345545291900635,75.14217376708984,2.9013094902038574,0.4592101573944092,0.5047812926630051
28.00226593017578,1.9428542852401733,55.263267517089844,2.3171112537384033,0.44665002822875977,0.3723219633194734
29.108598709106445,2.1649723052978516,75.30286407470703,2.8768599033355713,0.3878636360168457,0.7756067471707637
28.449434280395508,1.8541258573532104,35.85409927368164,1.997393012046814,0.49513816833496094,0.37443689978345096
28.986099243164062,2.126283645629883,79.43441009521484,2.8823232650756836,0.3380894660949707,0.0019331424305946143
28.27520751953125,1.9081138372421265,29.32405662536621,1.8477250337600708,0.4419540762901306,0.3733052295924528
27.876129150390625,2.0034401416778564,65.68592071533203,2.57985258102417,0.36037731170654297,0.24248792958518606
31.113739013671875,2.3261125087738037,97.10962677001953,3.238372802734375,0.3535975217819214,0.9576190394982613
26.38895606994629,1.8242768049240112,82.78548431396484,2.9226346015930176,0.314100980758667,0.9796476096324339
28.26186752319336,1.8378657102584839,27.782146453857422,1.7877527475357056,0.5235894322395325,0.4372494570575328
30.017847061157227,1.9393869638442993,35.846195220947266,2.010035753250122,0.5464373230934143,0.5914296397514601
28.56789207458496,1.8981252908706665,60.59112548828125,2.5599756240844727,0.4274306297302246,0.6321874396474635
28.314102172851562,1.825966477394104,34.1422004699707,1.8721872568130493,0.5042604207992554,0.33451924124974863
29.956787109375,1.947212815284729,35.43513107299805,2.136453628540039,0.498921275138855,0.6351209628791783
27.916555404663086,1.952450156211853,64.90151977539062,2.6212873458862305,0.4309018850326538,0.41395137218810674
29.748985290527344,1.9554518461227417,48.40388870239258,2.3801162242889404,0.4324934482574463,0.34163475159182455
29.48601531982422,1.9622889757156372,36.90449905395508,1.9602839946746826,0.42541587352752686,0.6049249941604605
26.89043426513672,1.9821454286575317,81.61909484863281,2.8111987113952637,0.4119596481323242,0.19317681476647897
29.90201759338379,1.9339362382888794,41.298789978027344,2.1294689178466797,0.465359091758728,0.3846851669613607
28.239700317382812,1.9440157413482666,50.59180450439453,2.2736637592315674,0.43296289443969727,0.606757405893182
28.07758331298828,1.9950271844863892,83.29950714111328,2.8811068534851074,0.3296140432357788,0.6460596185003609
31.991596221923828,2.1913881301879883,59.9826545715332,2.5938589572906494,0.44397616386413574,0.05556629944634739
27.740896224975586,2.0105390548706055,85.06068420410156,2.917634963989258,0.36253225803375244,0.8265633283544589
25.775766372680664,1.8405200242996216,75.94707489013672,2.6620986461639404,0.42359888553619385,0.5116305366082324
28.734195709228516,1.9247902631759644,90.63640594482422,3.221895456314087,0.3410637378692627,0.9810738802012539
28.20065689086914,1.869162917137146,52.975311279296875,2.33677077293396,0.3743492364883423,0.4957598111681645
26.129798889160156,1.8840779066085815,78.60803985595703,2.853724718093872,0.3670605421066284,0.3266799250881659
29.602994918823242,1.9866985082626343,45.771183013916016,2.1816658973693848,0.4824705123901367,0.061181635722175054
28.545433044433594,1.7981923818588257,40.733089447021484,2.0251235961914062,0.45718228816986084,0.9929350698228585
26.946828842163086,1.8871557712554932,57.85721206665039,2.346400499343872,0.4146994352340698,0.40870215729496306
30.366111755371094,1.8592387437820435,24.56011199951172,1.8457475900650024,0.5071959495544434,0.872406164453452
27.513235092163086,2.059643030166626,58.847328186035156,2.4864535331726074,0.45942628383636475,0.6940010415128456
29.05202293395996,1.979014277458191,45.18117904663086,2.0962417125701904,0.44320833683013916,0.17681353423934887
29.309968948364258,2.069549322128296,88.67503356933594,3.119279623031616,0.4009183645248413,0.3951102890739324
27.504892349243164,1.78866708278656,50.142269134521484,2.2265422344207764,0.3608492612838745,0.8502756164011596
27.287002563476562,2.033859968185425,75.93915557861328,2.883077621459961,0.35275137424468994,0.9207209076161109
26.50454330444336,1.9837743043899536,75.62236022949219,2.701338768005371,0.41242384910583496,0.9446789389664925
28.66219711303711,2.102694511413574,86.7868881225586,3.1387927532196045,0.2826312780380249,0.715109483935141
26.809368133544922,1.9217073917388916,77.39264678955078,2.6729354858398438,0.3697768449783325,0.9544272017147708
28.18638038635254,2.030714511871338,82.96776580810547,2.9622960090637207,0.40643036365509033,0.1120024907699253
27.06070899963379,2.000885009765625,78.58775329589844,2.7844796180725098,0.3879584074020386,0.6786615836952411
29.642139434814453,1.9762524366378784,55.3157844543457,2.5015511512756348,0.4189136028289795,0.7739768023720607
28.13245391845703,2.0013580322265625,92.99491119384766,3.0472822189331055,0.4654371738433838,0.46010518122793553
29.213748931884766,2.089862585067749,78.41569519042969,2.8984696865081787,0.3676539659500122,0.5262271162790964
29.065895080566406,2.0768353939056396,84.07968139648438,2.8585574626922607,0.36106812953948975,0.1062690222255962
27.564956665039062,1.8471227884292603,47.27744674682617,2.105631113052368,0.4472872018814087,0.49258717003278685
28.022048950195312,1.901526689529419,46.51054000854492,2.1485514640808105,0.46200454235076904,0.13701532782763748
27.251873016357422,1.949424147605896,65.67054748535156,2.572270393371582,0.4286022186279297,0.9931552556327744
27.23794937133789,1.9780824184417725,70.1878433227539,2.6084628105163574,0.3353956937789917,0.967340577670932
28.692859649658203,1.910681128501892,45.965206146240234,2.1927130222320557,0.4506189823150635,0.5724199332701974
28.33788299560547,1.8580083847045898,48.15038299560547,2.116680860519409,0.36288368701934814,0.27202653190153026
28.007892608642578,1.9830628633499146,77.7909927368164,2.8745293617248535,0.4091911315917969,0.6785654056991883
29.165279388427734,1.8947992324829102,33.23158645629883,1.8688786029815674,0.49240076541900635,0.9523568687986607
28.43902587890625,2.0160725116729736,59.52643966674805,2.507701873779297,0.4423459768295288,0.3834013381932986
29.65200424194336,1.9123858213424683,52.96959686279297,2.3614752292633057,0.4211069345474243,0.7446089482552068
26.89801788330078,1.9163507223129272,57.96360778808594,2.378154754638672,0.4493377208709717,0.5837096563567196
26.469722747802734,1.942072868347168,77.85125732421875,2.7762768268585205,0.41962528228759766,0.48222000488624184
26.14717674255371,1.8771178722381592,75.39826202392578,2.7561168670654297,0.41224777698516846,0.399432196894582
28.284526824951172,1.9331382513046265,42.872684478759766,2.004971742630005,0.5195044279098511,0.796358722015088
29.42506217956543,2.0551557540893555,88.65984344482422,3.105591297149658,0.31557154655456543,0.01998590913398468
28.740535736083984,2.110464096069336,62.34367752075195,2.607182741165161,0.4433704614639282,0.04509853406002473
27.61827850341797,2.0112860202789307,90.80194854736328,3.2135353088378906,0.27871251106262207,0.35271669275436623
31.203414916992188,2.0108466148376465,37.4970817565918,2.0715858936309814,0.5462559461593628,0.5973335801062797
27.736858367919922,1.8335939645767212,54.493812561035156,2.362272262573242,0.4105783700942993,0.444536772782815
29.279586791992188,2.0209062099456787,42.56540298461914,2.1156694889068604,0.4823729991912842,0.1614543425294852
29.26290512084961,1.8914085626602173,38.60247802734375,2.1007328033447266,0.5488318204879761,0.022173072901916058
28.00058364868164,1.9945968389511108,72.0491714477539,2.834444046020508,0.3948434591293335,0.01101770186448936
26.304019927978516,1.8336381912231445,72.1146469116211,2.71806001663208,0.32487964630126953,0.7034567481325332
27.599742889404297,2.030139923095703,79.76689910888672,2.824610710144043,0.4406445026397705,0.8223703266835729
29.983928680419922,1.9165247678756714,34.96204376220703,2.054893970489502,0.49922609329223633,0.5379481028585646
26.784961700439453,1.7986935377120972,47.86599349975586,2.2137954235076904,0.4141498804092407,0.31020584982136024
26.584381103515625,1.9685763120651245,79.9996109008789,2.856916904449463,0.38025760650634766,0.19367530274988165
31.229116439819336,2.1848678588867188,104.5113754272461,3.3665153980255127,0.47955918312072754,0.09402211596204069
